"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_1IiwD0TFhsw4KQd",4,5,3,4,71,"alex","non-diagnostic","ND2","bad",22,1,6,2,4,0.1288573593063
"R_1NwQUitjfo8ex8R",3,3,4,2,30,"alex","non-diagnostic","ND2","bad",22,1,7,2,3,-0.810170687325318
"R_RWzbSwrdueQwOdj",2,2,4,4,51,"alex","non-diagnostic","ND2","bad",22,1,7,2,3,-0.457974436572889
"R_2tnAAbfisgqVnoe",3,3,4,4,27,"alex","non-diagnostic","ND2","bad",57,1,7,2,3.5,-0.734781039851514
"R_2691d0vMgAFJgyf",3,2,6,3,20,"alex","non-diagnostic","ND2","bad",19,2,7,2,3.5,-0.852179790102323
"R_UWT9dNxWUMtavv3",2,2,2,2,10,"alex","non-diagnostic","ND2","bad",26,1,6,2,2,-1.39700248320451
"R_RWz9wTt64D4QtON",4,4,3,4,44,"alex","non-diagnostic","ND2","bad",37,2,7,5,3.75,-0.386818090451757
"R_1gGRJJmn7ECEt7g",1,2,1,2,12,"alex","non-diagnostic","ND2","bad",47,2,2,5,1.5,-1.48916338071414
"R_33szeC36F2Qv3b4",4,5,4,4,30,"alex","non-diagnostic","ND2","bad",21,2,7,2,4.25,-0.495912193372082
"R_D1U5fd4cdSHfEFX",3,2,2,2,7,"alex","non-diagnostic","ND2","bad",21,4,7,2,2.25,-1.38446453452135
"R_2X0SoHlkq3Pz7bc",3,3,6,4,50,"alex","non-diagnostic","ND2","bad",19,1,5,5,4,-0.22333889144613
"R_7Pw0CLwxmhQgM8N",3,3,4,4,40,"alex","non-diagnostic","ND2","bad",43,1,7,2,3.5,-0.516754789385724
"R_32Yn7uQEHdBLpEL",1,1,2,1,3,"alex","non-diagnostic","ND2","bad",19,2,7,2,1.25,-1.70295632982726
"R_1IXwDFlhFGhbUru",2,2,2,2,18,"alex","non-diagnostic","ND2","bad",42,2,7,2,2,-1.26283248291787
"R_3QKocGkSfbHU2I2",3,3,3,3,31,"alex","non-diagnostic","ND2","bad",40,2,7,2,3,-0.793399437289488
"R_10Crsobd9Jo10SA",3,2,2,3,35,"alex","non-diagnostic","ND2","bad",24,2,6,2,2.5,-0.852017834727463
"R_2YburRrMkrGbQme",4,2,3,4,40,"alex","non-diagnostic","ND2","bad",26,2,7,2,3.25,-0.579606488176371
"R_eKwRaAuWAxZjLYB",2,2,2,2,18,"alex","non-diagnostic","ND2","bad",50,2,7,5,2,-1.26283248291787
"R_33wL2fe9LwlPn40",2,1,4,3,27,"alex","non-diagnostic","ND2","bad",20,2,7,5,2.5,-0.986187835014102
"R_BA1HCx3vDFr9vqN",2,1,2,2,12,"alex","non-diagnostic","ND2","bad",23,2,7,5,1.75,-1.42631168192349
"R_1DCD2XPyIOl50ax",1,1,3,1,7,"alex","non-diagnostic","ND2","bad",19,2,7,5,1.5,-1.57301963089329
"R_2Xo0JXEib768mxM",2,3,3,3,35,"alex","non-diagnostic","ND2","bad",37,2,2,5,2.75,-0.789166135936815
"R_3Rf2AOyahKUvIi6",1,1,3,1,12,"alex","non-diagnostic","ND2","bad",34,1,6,5,1.5,-1.48916338071414
"R_2DYrWFjQy9E3aSv",2,2,3,2,30,"alex","non-diagnostic","ND2","bad",18,1,7,2,2.25,-0.99872578369726
"R_3EF7eA0NQ9n2Vcr",2,2,4,1,11,"alex","non-diagnostic","ND2","bad",20,2,7,2,2.25,-1.31737953437803
"R_2xFuFrkAYVZL9Z1",1,1,1,1,0,"alex","non-diagnostic","ND2","bad",20,1,6,2,1,-1.81612177872539
"R_2CrowUCyfufnNLE",1,1,4,1,25,"alex","non-diagnostic","ND2","bad",18,1,7,2,1.75,-1.2082854314577
"R_3en4bBckKtFupDD",2,2,4,3,24,"alex","non-diagnostic","ND2","bad",23,2,7,2,2.75,-0.973649886330945
"R_AsAkjgeHEQuPGY9",2,2,2,2,17,"alex","non-diagnostic","ND2","bad",19,1,7,2,2,-1.2796037329537
"R_3iKh0jQSt6UOuNi",1,2,1,1,1,"alex","non-diagnostic","ND2","bad",27,2,7,5,1.25,-1.73649882989892
"R_1QGbu77TSJODL85",4,4,4,3,40,"alex","non-diagnostic","ND2","bad",29,2,7,2,3.75,-0.453903090595077
"R_3FX42Gen4sgEQ6D",1,3,4,3,32,"alex","non-diagnostic","ND2","bad",NA,NA,NA,2,2.75,-0.839479886044305
"R_11iKtrUBDWXHDFw",4,3,3,4,40,"alex","non-diagnostic","ND2","bad",41,2,7,2,3.5,-0.516754789385724
"R_1lnxaKDpohTNMQ3",3,3,3,3,26,"alex","non-diagnostic","ND2","bad",22,2,2,5,3,-0.877255687468638
"R_2B2RiAWqnXrIVqd",3,2,6,5,50,"alex","non-diagnostic","ND2","bad",20,2,7,2,4,-0.22333889144613
"R_1JFKOEz96h9Ozzw",1,1,1,1,0,"alex","non-diagnostic","ND2","bad",20,1,7,2,1,-1.81612177872539
"R_7a3WMs4SQFjwUDv",3,3,4,3,36,"alex","non-diagnostic","ND2","bad",44,2,7,5,3.25,-0.646691488319691
"R_1GCcoaVoGrN6G1U",1,1,1,1,8,"alex","non-diagnostic","ND2","bad",27,2,7,5,1,-1.68195177843875
"R_1LkDJbmUGbocV8I",4,2,3,4,20,"alex","non-diagnostic","ND2","bad",19,1,7,5,3.25,-0.915031488892971
"R_21GlP6ly9qViXGE",2,2,2,2,11,"alex","non-diagnostic","ND2","bad",20,1,7,2,2,-1.38023123316868
"R_b3HgGOH8PiFfEGt",1,3,3,1,0,"alex","non-diagnostic","ND2","bad",21,1,7,5,2,-1.56471498356281
"R_2nqmorGYvM160oh",1,1,1,1,1,"alex","non-diagnostic","ND2","bad",42,2,7,2,1,-1.79935052868956
"R_3Q0itrnuELzyxbj",1,1,1,1,0,"alex","non-diagnostic","ND2","bad",30,2,7,2,1,-1.81612177872539
"R_ddqCFFnzWqP6Rgd",1,1,3,3,24,"alex","non-diagnostic","ND2","bad",19,2,7,5,2,-1.16220498270289
"R_3OjgNPX7uvVWGS7",2,2,2,2,20,"alex","non-diagnostic","ND2","bad",52,2,7,2,2,-1.22928998284621
"R_3Kp6EZy5Gt2pNvN",1,2,4,2,20,"alex","non-diagnostic","ND2","bad",20,1,7,2,2.25,-1.16643828405556
"R_3rfVWypO8Ppzjl7",3,2,3,3,5,"alex","non-diagnostic","ND2","bad",21,2,7,5,2.75,-1.29230363701171
"R_Th2kXkbsr9TrTuF",2,3,4,2,10,"alex","non-diagnostic","ND2","bad",31,1,7,2,2.75,-1.20844738683256
"R_11iIz1SKvL0BuWc",2,3,4,4,30,"alex","non-diagnostic","ND2","bad",37,2,7,5,3.25,-0.747318988534671
"R_2EgINe8y4qjVxYk",3,3,3,1,35,"alex","non-diagnostic","ND2","bad",21,2,2,2,2.5,-0.852017834727463
"R_5mx6XDTugsfw97X",2,2,4,3,30,"alex","non-diagnostic","ND2","bad",19,1,7,5,2.75,-0.873022386115965
"R_232arZWkaTuZJiZ",3,2,3,2,10,"alex","non-diagnostic","ND2","bad",20,2,5,5,2.5,-1.27129908562321
"R_302DtZ8QXpver1r",1,1,1,2,1,"alex","non-diagnostic","ND2","bad",20,2,2,5,1.25,-1.73649882989892
"R_3DezFqhd7JyyiXe",4,3,3,3,33,"alex","non-diagnostic","ND2","bad",23,2,2,2,3.25,-0.697005238427181
"R_3kLpgBckQsvuJVc",4,4,4,4,45,"alex","non-diagnostic","ND2","bad",19,2,7,2,4,-0.30719514162528
"R_PGMrcY5ma0Taw5H",2,2,4,3,50,"alex","non-diagnostic","ND2","bad",21,2,7,2,2.75,-0.537597385399366
"R_2DMln8ci3nhWJH2",2,2,4,4,31,"alex","non-diagnostic","ND2","bad",56,2,2,5,3,-0.793399437289488
"R_2X1BuXiINLSzVl1",3,2,3,2,8,"alex","non-diagnostic","ND2","bad",20,1,7,2,2.5,-1.30484158569487
"R_2PhSS3J7pGXOAeM",2,2,2,2,10,"alex","non-diagnostic","ND2","bad",19,2,7,2,2,-1.39700248320451
"R_1lcXsJks4j6zmn2",2,2,2,2,20,"alex","non-diagnostic","ND2","bad",20,2,7,2,2,-1.22928998284621
"R_1meAPUOinjQzb4w",1,1,1,1,8,"alex","non-diagnostic","ND2","bad",22,2,7,2,1,-1.68195177843875
"R_5w42Qow02GYU60F",2,2,3,1,20,"alex","non-diagnostic","ND2","bad",19,2,2,5,2,-1.22928998284621
"R_2rpVPAs7aPbwmqm",1,1,1,1,10,"alex","non-diagnostic","ND2","bad",31,2,7,2,1,-1.64840927836709
"R_24qKPtLJWeyUqHf",2,2,4,2,0,"alex","non-diagnostic","ND2","bad",33,1,7,2,2.5,-1.43901158598151
"R_8xhTL6aVizAeuzv",2,1,2,1,56,"alex","non-diagnostic","ND2","bad",37,1,7,5,1.5,-0.751228379137622
"R_1eyIMjscjBX9dJ5",3,1,2,1,27,"alex","non-diagnostic","ND2","bad",37,2,7,5,1.75,-1.17474293138604
"R_12rMo63Sci0WvYT",3,3,4,3,20,"alex","non-diagnostic","ND2","bad",32,2,7,2,3.25,-0.915031488892971
"R_OwCpONdzOdSuRwt",2,2,3,2,25,"alex","non-diagnostic","ND2","bad",30,2,7,2,2.25,-1.08258203387641
"R_rfqUnHBFkgV9LsR",2,1,3,3,15,"alex","non-diagnostic","ND2","bad",21,1,7,5,2.25,-1.25029453423471
"R_12bF4U2EvAOg7gd",1,2,2,1,31,"alex","non-diagnostic","ND2","bad",30,2,7,2,1.5,-1.17050963003337
"R_0eu0Wz6pHcHVWAV",2,2,4,2,14,"alex","non-diagnostic","ND2","bad",39,1,7,2,2.5,-1.20421408547989
"R_RKVzP6d2sY1MIEh",2,2,2,2,10,"alex","non-diagnostic","ND2","bad",26,1,7,2,2,-1.39700248320451
"R_qUgMEadhUzrpMUF",2,2,4,2,20,"alex","non-diagnostic","ND2","bad",32,2,7,2,2.5,-1.10358658526491
"R_2PtcP4UctuasHgc",2,1,2,1,59,"alex","non-diagnostic","ND2","bad",33,1,7,5,1.5,-0.700914629030132
"R_3MrgJZzoQtdw59b",1,1,2,2,55,"alex","non-diagnostic","ND2","bad",38,1,7,2,1.5,-0.767999629173452
"R_1j8GM5kwZkLQSYu",1,2,1,2,57,"alex","non-diagnostic","ND2","bad",33,1,7,5,1.5,-0.734457129101792
"R_Di4spGDpxx4ClDb",1,1,2,2,55,"alex","non-diagnostic","ND2","bad",32,1,7,5,1.5,-0.767999629173452
"R_d0GQQt37mT7YWsx",1,2,2,1,55,"alex","non-diagnostic","ND2","bad",38,1,7,5,1.5,-0.767999629173452
"R_1LbAQFmQG61BkBI",1,1,2,2,54,"alex","non-diagnostic","ND2","bad",34,1,7,5,1.5,-0.784770879209282
"R_WDVtunGNDtOkTap",2,1,2,2,12,"alex","non-diagnostic","ND2","bad",37,1,7,2,1.75,-1.42631168192349
"R_22oe9BGvnyobTHo",2,1,2,1,11,"alex","non-diagnostic","ND2","bad",32,1,7,5,1.5,-1.50593463074997
"R_1jUG3RVIyt65fvY",2,1,1,2,18,"alex","non-diagnostic","ND2","bad",28,1,7,2,1.5,-1.38853588049916
"R_3maXRaKndR2zDeZ",2,2,1,2,17,"alex","non-diagnostic","ND2","bad",24,1,7,2,1.75,-1.34245543174434
"R_3HFeJtt6Ee71eVP",2,1,1,2,10,"alex","non-diagnostic","ND2","bad",31,2,7,2,1.5,-1.5227058807858
"R_RPjIEzjlfP6v8xr",2,2,1,2,11,"alex","non-diagnostic","ND2","bad",39,1,7,2,1.75,-1.44308293195932
"R_3MrrYXoSDGMtSGj",1,1,2,2,11,"alex","non-diagnostic","ND2","bad",40,1,7,2,1.5,-1.50593463074997
"R_5oQNbsCJoleXlGp",2,2,3,2,11,"alex","non-diagnostic","ND2","bad",32,2,7,5,2.25,-1.31737953437803
"R_Dcz85iafTfnMufn",2,1,2,3,17,"alex","non-diagnostic","ND2","bad",36,2,7,2,2,-1.2796037329537
"R_stGNxt1iPDY6NlT",1,1,2,2,12,"alex","non-diagnostic","ND2","bad",34,1,7,2,1.5,-1.48916338071414
"R_sdPchgyJd2HC1ep",2,3,1,2,12,"alex","non-diagnostic","ND2","bad",33,1,7,5,2,-1.36345998313285
"R_TcIhUsfIzBV1AOJ",2,1,3,2,9,"alex","non-diagnostic","ND2","bad",32,1,7,5,2,-1.41377373324034
"R_ywF3HHLsFy4bwFH",2,2,1,2,5,"alex","non-diagnostic","ND2","bad",36,1,7,5,1.75,-1.5437104321743
"R_2zdc3rPO7sn2Nts",3,1,2,2,14,"alex","non-diagnostic","ND2","bad",34,1,7,2,2,-1.32991748306119
"R_3JlyJ0PBIlk2LBT",2,2,1,1,15,"alex","non-diagnostic","ND2","bad",31,1,7,2,1.5,-1.43884963060665
"R_1eJoGSY5rfxGpjd",2,3,2,3,20,"alex","non-diagnostic","ND2","bad",30,1,7,2,2.5,-1.10358658526491
"R_1DOaLxjkYmvECph",2,1,3,3,11,"alex","non-diagnostic","ND2","bad",36,2,7,2,2.25,-1.31737953437803
"R_2UVO0gMpVZYYR4t",2,1,2,3,13,"alex","non-diagnostic","ND2","bad",39,2,7,2,2,-1.34668873309702
"R_2uTJNj2LMIDLpbk",3,1,2,3,14,"alex","non-diagnostic","ND2","bad",36,1,7,2,2.25,-1.26706578427054
"R_2YueUPaf62HrLF2",2,1,1,2,9,"alex","non-diagnostic","ND2","bad",35,1,7,2,1.5,-1.53947713082163
"R_2azZTGaODagUVM0",2,2,1,1,11,"alex","non-diagnostic","ND2","bad",39,1,7,2,1.5,-1.50593463074997
"R_3rU7LsK2aiSUuQ1",3,3,5,3,21,"alex","non-diagnostic","ND2","bad",27,2,7,5,3.5,-0.835408540066493
"R_UVWrUpa4fZ74ADf",1,2,2,2,11,"alex","non-diagnostic","ND2","bad",29,1,7,2,1.75,-1.44308293195932
"R_3dRfb6f0DTVbcNd",2,2,4,4,30,"alex","non-diagnostic","ND2","bad",38,1,7,2,3,-0.810170687325318
"R_3Gwvu9tKwTc0spE",1,2,4,2,26,"alex","non-diagnostic","ND2","bad",28,2,7,2,2.25,-1.06581078384058
"R_OiKUCkrmIuKy7yp",2,3,4,3,20,"alex","non-diagnostic","ND2","bad",26,2,7,2,3,-0.977883187683618
"R_2wNTKBx0vB6hbNN",2,2,3,2,9,"alex","non-diagnostic","ND2","bad",30,1,7,5,2.25,-1.35092203444969
"R_3kCioWS8w6DJTCd",2,2,3,2,30,"alex","non-diagnostic","ND2","bad",28,1,3,2,2.25,-0.99872578369726
"R_12bRSNPEmETbng4",1,2,2,2,28,"alex","non-diagnostic","ND2","bad",31,1,7,2,1.75,-1.15797168135021
"R_12sQWmy509FdFpi",2,1,2,1,3,"alex","non-diagnostic","ND2","bad",21,1,7,5,1.5,-1.64010463103661
"R_1g8fhzdnfEgEfKd",2,3,1,3,20,"alex","diagnostic","NA","bad",18,1,2,2,2.25,-1.16643828405556
"R_3en47beNmfAywSS",3,3,2,2,86,"alex","diagnostic","NA","bad",21,2,6,2,2.5,0.00331591709986593
"R_Aj1UKC6PaTPIa9X",1,2,4,3,28,"alex","diagnostic","NA","bad",18,1,5,2,2.5,-0.969416584978272
"R_2Eu8bIu7OGXOrXh",3,4,4,3,28,"alex","diagnostic","NA","bad",18,2,5,2,3.5,-0.718009789815684
"R_1F55fnnVMccRojW",1,1,4,3,32,"alex","diagnostic","NA","bad",18,2,5,2,2.25,-0.9651832836256
"R_1pMfQyjjeAcz7qM",1,1,1,1,0,"alex","diagnostic","NA","bad",19,1,6,2,1,-1.81612177872539
"R_291hkSTbouOqeOt",3,3,2,2,40,"alex","diagnostic","NA","bad",20,2,7,2,2.5,-0.768161584548313
"R_2VqD6t6RwwVd34s",1,1,1,1,14,"alex","diagnostic","NA","bad",18,4,7,5,1,-1.58132427822377
"R_Q6pTOekCdKipaHn",1,1,1,1,0,"alex","diagnostic","NA","bad",19,1,4,2,1,-1.81612177872539
"R_QcXzAZfwJijg8vL",1,1,4,1,13,"alex","diagnostic","NA","bad",18,2,2,2,1.75,-1.40954043188766
"R_2qlr4vnk7lVRk5g",1,1,1,1,18,"alex","diagnostic","NA","bad",19,2,7,2,1,-1.51423927808045
"R_24Nq71EdvzB4dP0",1,1,3,1,0,"alex","diagnostic","NA","bad",18,1,7,2,1.5,-1.6904183811441
"R_1DMuPt5tsa6Z3EX",4,4,6,5,40,"alex","diagnostic","NA","bad",20,2,7,5,4.75,-0.202496295432488
"R_2ykGvsZgT9UxjNq",1,1,3,1,0,"alex","diagnostic","NA","bad",19,1,6,2,1.5,-1.6904183811441
"R_POui6uN5xhUvDA5",2,2,3,3,18,"alex","diagnostic","NA","bad",18,1,7,5,2.5,-1.13712908533657
"R_1joCAyJmDPCeXX0",3,2,4,3,27,"alex","diagnostic","NA","bad",20,2,7,2,3,-0.860484437432808
"R_bfrPEHDOhKNU0YF",1,1,3,1,20,"alex","diagnostic","NA","bad",18,3,7,2,1.5,-1.3549933804275
"R_3exGAAT0V3f7n71",1,2,6,3,25,"alex","diagnostic","NA","bad",20,2,5,5,3,-0.894026937504468
"R_1Cw4M9p7ra7SVh6",1,1,1,1,0,"alex","diagnostic","NA","bad",18,2,7,2,1,-1.81612177872539
"R_3HjoAHbzaxAU00K",3,4,3,3,40,"alex","diagnostic","NA","bad",18,2,7,2,3.25,-0.579606488176371
"R_3qpRyld0uUUuFCX",3,2,4,2,11,"alex","diagnostic","NA","bad",19,2,7,2,2.75,-1.19167613679673
"R_8d27RkxCw8YKmsh",1,2,4,3,50,"alex","diagnostic","NA","bad",25,2,5,2,2.5,-0.600449084190013
"R_3Rgy4tRfpwPd30I",4,5,2,5,20,"alex","diagnostic","NA","bad",28,2,3,5,4,-0.726476392521029
"R_ylreA91oKTRgOCl",2,2,3,3,25,"alex","diagnostic","NA","bad",22,2,7,5,2.5,-1.01973033508576
"R_31Sn3vCc8bc4IJY",3,2,3,3,6,"alex","diagnostic","NA","bad",22,1,7,2,2.75,-1.27553238697588
"R_R8ewbjbGhYEbHkl",4,3,3,4,40,"alex","diagnostic","NA","bad",35,2,7,5,3.5,-0.516754789385724
"R_1q2MxU9tcC2YECd",1,1,2,2,10,"alex","diagnostic","NA","bad",22,1,7,2,1.5,-1.5227058807858
"R_a8W0j4eidn6uG4h",1,1,1,1,0,"alex","diagnostic","NA","bad",27,1,7,2,1,-1.81612177872539
"R_2SqLVgp3JWZIxAw",4,4,4,4,42,"alex","diagnostic","NA","bad",25,1,1,2,4,-0.35750889173277
"R_4ONu92stbpKK1J7",1,2,1,1,40,"alex","diagnostic","NA","bad",17,1,4,5,1.25,-1.08242007850155
"R_22tvhHEB3gWN0XC",1,1,3,3,5,"alex","diagnostic","NA","bad",19,1,7,5,2,-1.48085873338366
"R_2taqWgx9Lau9BU4",1,1,4,4,25,"alex","diagnostic","NA","bad",20,1,7,5,2.5,-1.01973033508576
"R_3KBkHxT3C52iNqq",2,2,1,1,20,"alex","diagnostic","NA","bad",26,5,7,5,1.5,-1.3549933804275
"R_2WN2mGA00Xc0EYU",4,3,4,4,71,"alex","diagnostic","NA","bad",19,2,6,2,3.75,0.0660056605156523
"R_2zAaUbhomTpR5kG",1,3,4,3,30,"alex","diagnostic","NA","bad",18,1,2,2,2.75,-0.873022386115965
"R_3oRS8HevB7pi6vc",1,2,4,1,0,"alex","diagnostic","NA","bad",18,1,2,2,2,-1.56471498356281
"R_CleAgQKC1lRPQ9H",2,2,3,1,15,"alex","diagnostic","NA","bad",19,2,2,5,2,-1.31314623302536
"R_2nHTYZz23SYvkyJ",1,1,1,1,0,"alex","diagnostic","NA","bad",18,1,7,5,1,-1.81612177872539
"R_AaOwKd88ij1uQyR",1,2,4,3,13,"alex","diagnostic","NA","bad",19,1,2,2,2.5,-1.22098533551572
"R_20ZD18NFdGHSKmr",1,1,3,2,5,"alex","diagnostic","NA","bad",19,1,7,2,1.75,-1.5437104321743
"R_2WvapPd05LsAbjr",1,2,3,2,18,"alex","diagnostic","NA","bad",19,2,7,2,2,-1.26283248291787
"R_2s4q0neLG2ApqgD",2,2,4,3,20,"alex","diagnostic","NA","bad",20,1,7,2,2.75,-1.04073488647426
"R_32RxK4UfFCGqx1S",1,1,1,1,0,"alex","diagnostic","NA","bad",19,1,7,2,1,-1.81612177872539
"R_3O7Anh4NyhMn8K1",1,1,2,1,3,"alex","diagnostic","NA","bad",18,2,7,2,1.25,-1.70295632982726
"R_3jezow7XM3HjPad",2,3,4,2,26,"alex","diagnostic","NA","bad",19,1,2,2,2.75,-0.940107386259285
"R_21zXHcS80nQOs8k",1,1,1,1,4,"alex","diagnostic","NA","bad",47,2,7,5,1,-1.74903677858207
"R_2zOU6ncFdxQNv90",2,2,2,2,25,"alex","diagnostic","NA","bad",18,2,7,5,2,-1.14543373266706
"R_1gqHXZgVh8i2maI",2,1,1,1,7,"alex","diagnostic","NA","bad",19,2,7,2,1.25,-1.63587132968394
"R_1guM6o9XcR1P4LD",2,1,5,1,14,"alex","diagnostic","NA","bad",19,2,7,2,2.25,-1.26706578427054
"R_3NImaK7qwmWTXpG",2,2,2,2,22,"alex","diagnostic","NA","bad",19,2,1,2,2,-1.19574748277455
"R_2PA9OgM1SQ8lV5s",3,3,3,2,81,"alex","diagnostic","NA","bad",18,2,7,5,2.75,-0.0176886342886368
"R_3oZ7zvwnRZDFkLw",3,4,1,2,30,"alex","diagnostic","NA","bad",19,2,7,2,2.5,-0.935874084906612
"R_32YhbQqj2gpKEL1",1,2,3,2,20,"alex","diagnostic","NA","bad",19,2,7,2,2,-1.22928998284621
"R_2tgu0JrOrGF2ha7",1,1,1,1,0,"alex","diagnostic","NA","bad",19,1,1,2,1,-1.81612177872539
"R_3qIKHiY69nzmZJm",1,1,1,1,21,"alex","diagnostic","NA","bad",18,2,7,5,1,-1.46392552797297
"R_Rf6VMLsqm5NuRjj",3,4,4,4,38,"alex","diagnostic","NA","bad",21,2,7,2,3.75,-0.487445590666737
"R_3Dw5KhnvZixVxFq",1,1,1,1,0,"alex","diagnostic","NA","bad",20,2,7,2,1,-1.81612177872539
"R_31XH2OY3lere8F6",1,1,3,3,31,"alex","diagnostic","NA","bad",NA,NA,NA,2,2,-1.04480623245208
"R_WkvHUqLYdtFzIrL",3,3,4,3,19,"alex","diagnostic","NA","bad",19,1,7,5,3.25,-0.931802738928801
"R_3G6DdLrLiDi8MPp",3,4,4,4,58,"alex","diagnostic","NA","bad",18,3,7,5,3.75,-0.152020589950137
"R_3RrR2vq0jxZO99X",3,2,3,3,18,"alex","diagnostic","NA","bad",19,2,7,2,2.75,-1.07427738654592
"R_3J1P4e5BIPsa8jH",2,2,2,2,10,"alex","diagnostic","NA","bad",18,2,7,2,2,-1.39700248320451
"R_2TTyEUcDsL0ht8a",1,1,1,1,20,"alex","diagnostic","NA","bad",19,2,7,5,1,-1.4806967780088
"R_30dUoJ1CzmHaQ0A",1,1,4,3,25,"alex","diagnostic","NA","bad",18,1,7,2,2.25,-1.08258203387641
"R_OdHRq2DjzG6zxE5",1,1,4,1,5,"alex","diagnostic","NA","bad",47,1,7,2,1.75,-1.5437104321743
"R_vJsD5LQohCse7iV",2,2,3,3,32,"alex","diagnostic","NA","bad",19,2,7,2,2.5,-0.902331584834953
"R_3G8KT8phWopY3vu",1,2,6,2,9,"alex","diagnostic","NA","bad",19,2,7,5,2.75,-1.22521863686839
"R_3ez68hc04VSAlHr",3,1,3,4,37,"alex","diagnostic","NA","bad",19,2,1,5,2.75,-0.755623635865155
"R_3HnVGH2uTRpiY8a",1,1,1,1,5,"alex","diagnostic","NA","bad",17,1,1,5,1,-1.73226552854624
"R_6G7LklaR7HSQv5L",1,1,1,2,6,"alex","diagnostic","NA","bad",NA,NA,6,2,1.25,-1.65264257971977
"R_1CE01f5jvn1ezEV",1,2,4,1,28,"alex","diagnostic","NA","bad",18,1,7,2,2,-1.09511998255957
"R_2CZJ5iPThlyFTCP",1,1,1,1,10,"alex","diagnostic","NA","bad",19,2,7,5,1,-1.64840927836709
"R_UWl2GyHNsvz2tSV",3,3,3,4,40,"alex","diagnostic","NA","bad",18,2,7,2,3.25,-0.579606488176371
"R_1nW20RSp1CBPV82",3,4,4,4,50,"alex","diagnostic","NA","bad",19,2,7,2,3.75,-0.286190590236777
"R_eyetgRRGQkfVhPX",1,2,3,4,78,"alex","diagnostic","NA","bad",NA,NA,NA,5,2.5,-0.130854083186774
"R_1jWl2mcAFw7Enqr",4,3,5,2,40,"alex","diagnostic","NA","bad",21,2,1,2,3.5,-0.516754789385724
"R_33rRrvPEf3HkxOY",1,2,4,3,10,"alex","diagnostic","NA","bad",22,1,3,2,2.5,-1.27129908562321
"R_3fP5rIGmCe28E7g",1,1,1,1,13,"alex","diagnostic","NA","bad",21,2,7,2,1,-1.5980955282596
"R_Pu19oMpCM7f6jCx",1,1,3,2,12,"alex","diagnostic","NA","bad",22,2,6,2,1.75,-1.42631168192349
"R_2y8Yxz0Suu1vJUv",1,1,4,4,20,"alex","diagnostic","NA","bad",22,2,7,2,2.5,-1.10358658526491
"R_2q1OvPEkOWUYvKT",1,1,3,1,0,"alex","diagnostic","NA","bad",22,2,7,5,1.5,-1.6904183811441
"R_DVneMLIq8dkBUBP",3,4,3,2,31,"alex","diagnostic","NA","bad",28,1,2,2,3,-0.793399437289488
"R_23VLbBgpLkRonpD",3,2,2,2,10,"alex","diagnostic","NA","bad",22,2,5,2,2.25,-1.33415078441386
"R_1l3ilkKpqvA21Km",1,1,3,1,19,"alex","diagnostic","NA","bad",21,1,7,2,1.5,-1.37176463046333
"R_ehAsWarSXACGOGZ",1,1,3,1,0,"alex","diagnostic","NA","bad",23,1,2,5,1.5,-1.6904183811441
"R_1kMSS2T2ETIwNK0",1,1,3,3,18,"alex","diagnostic","NA","bad",20,2,2,2,2,-1.26283248291787
"R_2bIW8xGj3EjBdJQ",2,4,3,2,17,"alex","diagnostic","NA","bad",24,1,7,2,2.75,-1.09104863658175
"R_1LiXfDartlAM7Bo",2,2,2,2,13,"alex","diagnostic","NA","bad",21,1,7,2,2,-1.34668873309702
"R_29tcvMw75a5CMPm",3,2,3,1,16,"alex","diagnostic","NA","bad",20,2,7,2,2.25,-1.23352328419888
"R_1HiwQfn0El3pbnx",2,2,4,3,16,"alex","diagnostic","NA","bad",22,1,7,5,2.75,-1.10781988661758
"R_elZDjcKCVOxBmSJ",1,1,4,1,0,"alex","diagnostic","NA","bad",36,1,7,2,1.75,-1.62756668235345
"R_2coRlsb0guLO2Y3",2,2,2,2,20,"alex","diagnostic","NA","bad",35,1,7,2,2,-1.22928998284621
"R_vVMOZhaUvF9QtDb",2,2,2,3,25,"alex","diagnostic","NA","bad",21,1,3,2,2.25,-1.08258203387641
"R_6tg8tgJzbAbt4Vr",1,1,1,1,0,"alex","diagnostic","NA","bad",23,2,5,5,1,-1.81612177872539
"R_1hM8WKJDXCOH9Fr",1,2,3,4,30,"alex","diagnostic","NA","bad",22,2,7,2,2.5,-0.935874084906612
"R_22lycM9PfPbxAPb",1,1,3,1,10,"alex","diagnostic","NA","bad",22,1,5,2,1.5,-1.5227058807858
"R_2aOUxZMocCwF2XP",2,3,2,2,36,"alex","diagnostic","NA","bad",19,2,1,2,2.25,-0.89809828348228
"R_21oZYmzcLsoFtS2",3,3,4,3,40,"alex","diagnostic","NA","bad",29,2,2,2,3.25,-0.579606488176371
"R_2taRDly9jd0QbiD",2,3,3,3,25,"alex","diagnostic","NA","bad",18,2,7,2,2.75,-0.956878636295115
"R_2WSk4YXcdFF8RCm",2,2,4,3,26,"alex","diagnostic","NA","bad",26,2,7,5,2.75,-0.940107386259285
"R_2S82U7qdsJxGgpI",3,3,4,3,30,"alex","diagnostic","NA","bad",21,2,3,2,3.25,-0.747318988534671
