StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-04-04 12:16:13,2022-04-04 12:18:11,0,,100,118,1,2022-04-04 12:18:12,R_2wodKwPkTy4Hl3Z,,,,,,,anonymous,EN,1,A35DXVH9TPYZUE,45,2,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,4,5,7,5,71,,,,,,,,,,,6,6,4,7,92,,,,,,6,4,6,5,70,5,6,4,5,73,1,MTurk
2022-04-04 12:15:55,2022-04-04 12:18:21,0,,100,145,1,2022-04-04 12:18:21,R_2rOUJvBQwn8jdDd,,,,,,,anonymous,EN,1,A1V2J6VMYSLBUH,32,1,,,,,,,,,,,,,,,,,6,6,6,6,52,7,5,6,5,6,6,69,6,6,5,6,72,6,5,6,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:09:55,2022-04-04 12:18:21,0,,100,506,1,2022-04-04 12:18:22,R_2sRowUKAA8FqgkJ,,,,,,,anonymous,EN,1,A19LHRTVL0QZEI,26,1,,,,,,,,,,,,6,7,7,6,78,,,,,,1,5,,,,,,,,,,,,,,,,5,7,6,7,70,5,7,6,6,80,6,7,7,6,80,,,,,,,,,,,2,MTurk
2022-04-04 12:05:27,2022-04-04 12:19:13,0,,100,825,1,2022-04-04 12:19:13,R_1jPA3ZxJ6lKAU0L,,,,,,,anonymous,EN,1,A6FEXX7UESY7O,33,2,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,6,6,7,6,97,,,,,,6,7,7,6,100,7,6,6,6,98,1,MTurk
2022-04-04 12:17:03,2022-04-04 12:19:31,0,,100,147,1,2022-04-04 12:19:32,R_3PLAdiv84N0mMpg,,,,,,,anonymous,EN,1,AVVXRNPYTB3NQ,32,1,,,,,,,,,,,,,,,,,6,7,5,5,48,1,1,,,,,,,,,,,,,,,,,,,,,6,7,6,6,67,6,7,6,7,65,6,7,7,6,91,,,,,,1,MTurk
2022-04-04 12:18:05,2022-04-04 12:19:37,0,,100,91,1,2022-04-04 12:19:37,R_AbyOe1v3paY0srT,,,,,,,anonymous,EN,1,AOCKSSY5E5V12,31,1,,5,7,6,7,100,6,7,5,6,70,5,7,5,7,71,5,6,5,6,82,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 11:59:24,2022-04-04 12:20:25,0,,100,1260,1,2022-04-04 12:20:27,R_0x3BwRprdm5Mtd7,,,,,,,anonymous,EN,1,AYHK8DTZONHKC,45,1,,,,,,,,,,,,,,,,,7,7,4,7,100,7,2,7,7,7,7,100,7,7,7,7,100,7,7,7,4,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:19:01,2022-04-04 12:20:46,0,,100,105,1,2022-04-04 12:20:46,R_1NaLjIHtVB6fw2q,,,,,,,anonymous,EN,1,ALZVG5501Y5IX,24,1,,,,,,,,,,,,,,,,,7,6,6,7,100,7,5,5,6,6,6,79,5,6,5,6,81,5,5,6,6,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:19:45,2022-04-04 12:20:55,0,,100,70,1,2022-04-04 12:20:56,R_1jdIv4qJOODLvLJ,,,,,,,anonymous,EN,1,A1BAIZCYBP3S0Z,25,1,,,,,,,,,,,,,,,,,7,5,7,6,79,7,2,6,6,6,6,88,6,1,3,7,84,6,1,6,1,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:08:07,2022-04-04 12:21:34,0,,100,807,1,2022-04-04 12:21:34,R_1if9YMMGFM31KtW,,,,,,,anonymous,EN,1,A1QHFXVQA42EP1,48,2,,,,,,,,,,,,6,6,7,6,99,,,,,,7,3,,,,,,,,,,,,,,,,6,6,7,6,100,6,6,7,6,99,7,7,6,6,100,,,,,,,,,,,1,MTurk
2022-04-04 12:18:22,2022-04-04 12:22:46,0,,100,263,1,2022-04-04 12:22:46,R_RklRwCnmAqnxj45,,,,,,,anonymous,EN,1,A3H7HCAE3UUYSK,35,1,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,5,6,6,6,66,,,,,,,,,,,5,6,6,5,67,,,,,,5,6,5,5,64,,,,,,1,MTurk
2022-04-04 12:14:50,2022-04-04 12:22:55,0,,100,485,1,2022-04-04 12:22:56,R_CgExnZ1Q8gspFIJ,,,,,,,anonymous,EN,1,A3CGGWQK7004GY,35,2,,,,,,,,,,,,,,,,,7,4,5,4,59,2,2,,,,,,,,,,,,,,,,,,,,,6,5,6,4,74,4,5,4,5,82,6,4,6,4,63,,,,,,1,MTurk
2022-04-04 12:19:50,2022-04-04 12:24:10,0,,100,260,1,2022-04-04 12:24:11,R_31ynDpCMHR7rC4o,,,,,,,anonymous,EN,1,A2PQCBUCNIAUFS,25,2,,,,,,,,,,,,,,,,,5,4,5,6,89,1,2,,,,,,,,,,,,,,,,,,,,,4,5,6,5,91,4,5,6,5,88,4,5,6,5,82,,,,,,1,MTurk
2022-04-04 12:20:00,2022-04-04 12:24:14,0,,100,254,1,2022-04-04 12:24:15,R_yPheV3uP89SOg01,,,,,,,anonymous,EN,1,A3DQOU407Q0JM0,21,2,,,,,,,,,,,,3,4,5,4,71,,,,,,2,2,,,,,,,,,,,,,,,,3,5,4,5,74,4,5,6,5,62,4,6,5,4,61,,,,,,,,,,,1,MTurk
2022-04-04 12:20:56,2022-04-04 12:24:22,0,,100,206,1,2022-04-04 12:24:23,R_2ykgOQkJGpv2eel,,,,,,,anonymous,EN,1,A11BHGAKU0RIH8,38,1,,4,6,5,5,67,,,,,,4,6,5,6,71,,,,,,7,2,,,,,,4,5,6,6,81,,,,,,4,6,6,6,91,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-04 12:23:21,2022-04-04 12:25:46,0,,100,145,1,2022-04-04 12:25:46,R_27ljC6aQZV1xetQ,,,,,,,anonymous,EN,1,A2R6GSIVQ5KB62,34,1,,,,,,,,,,,,,,,,,7,7,7,7,74,7,4,,,,,,,,,,,,,,,,,,,,,7,7,7,7,71,7,7,7,7,69,7,7,7,7,94,,,,,,2,MTurk
2022-04-04 12:19:44,2022-04-04 12:25:56,0,,100,371,1,2022-04-04 12:25:56,R_UshIXFTPI2mjjWh,,,,,,,anonymous,EN,1,AQW8MHQYKBF0R,35,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,5,6,6,100,,,,,,,,,,,6,6,6,6,100,,,,,,,,,,,6,6,6,6,100,1,MTurk
2022-04-04 12:24:36,2022-04-04 12:26:41,0,,100,125,1,2022-04-04 12:26:42,R_2Xaj9t8Ettceg2n,,,,,,,anonymous,EN,1,A20KIJRVCQSC5L,53,1,,4,6,4,6,73,,,,,,5,5,6,4,71,,,,,,7,5,,,,,,4,6,5,6,81,,,,,,4,6,5,6,87,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:24:36,2022-04-04 12:27:20,0,,100,163,1,2022-04-04 12:27:20,R_2pRDrsA4IyvyvJZ,,,,,,,anonymous,EN,1,A1E2ENC3ERDKKT,35,1,,,,,,,,,,,,,,,,,6,5,6,6,80,1,1,,,,,,,,,,,,,,,,,,,,,7,5,4,6,88,7,6,4,7,93,7,6,5,5,83,,,,,,1,MTurk
2022-04-04 12:23:35,2022-04-04 12:28:17,0,,100,282,1,2022-04-04 12:28:19,R_RkOvfI4fOTBiwkV,,,,,,,anonymous,EN,1,A2T675UCHNTSSW,51,2,,,,,,,,,,,,,,,,,6,6,7,7,80,7,2,6,6,5,7,80,6,6,5,7,80,5,6,6,6,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:20:36,2022-04-04 12:28:44,0,,100,488,1,2022-04-04 12:28:45,R_3kCmdjsn9ZA7TXi,,,,,,,anonymous,EN,1,A3L743UV9GEV6V,26,2,,,,,,,,,,,,,,,,,6,6,5,6,81,7,2,7,7,7,7,82,4,5,6,5,83,7,6,5,6,86,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:19:35,2022-04-04 12:29:20,0,,100,584,1,2022-04-04 12:29:20,R_2YVUkh547lOFDsK,,,,,,,anonymous,EN,1,A22HIX1M4QXZBB,34,2,,7,7,6,7,94,,,,,,5,5,6,5,80,,,,,,7,2,,,,,,6,7,6,7,88,,,,,,6,6,7,7,95,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:26:47,2022-04-04 12:29:31,0,,100,164,1,2022-04-04 12:29:31,R_vldRFEuTiXSrZ1n,,,,,,,anonymous,EN,1,AK52RXEJKR81A,36,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,2,1,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:25:17,2022-04-04 12:30:00,0,,100,282,1,2022-04-04 12:30:00,R_3MfFFDWsIDqLlPf,,,,,,,anonymous,EN,1,A37823TC5R6XM2,29,1,,3,4,5,6,72,3,4,5,6,74,3,4,5,6,76,2,3,4,5,71,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:14:52,2022-04-04 12:30:15,0,,100,922,1,2022-04-04 12:30:15,R_1GP0JBZamYAPEdZ,,,,,,,anonymous,EN,1,AEHH65WR5E3L6,40,1,,,,,,,,,,,,,,,,,7,7,6,7,92,1,2,6,5,2,6,78,6,5,5,6,80,7,7,7,7,75,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:26:11,2022-04-04 12:30:39,0,,100,268,1,2022-04-04 12:30:40,R_Q4yejGqjoxqJPNL,,,,,,,anonymous,EN,1,A1G0XJ2E05MDRI,31,1,,,,,,,,,,,,7,6,7,7,88,,,,,,1,5,,,,,,,,,,,,,,,,7,6,7,6,85,7,6,7,6,89,7,6,7,6,96,,,,,,,,,,,1,MTurk
2022-04-04 12:20:36,2022-04-04 12:30:41,0,,100,604,1,2022-04-04 12:30:41,R_1P5Cu9oZT8joqy4,,,,,,,anonymous,EN,1,A2SWN2VLSQCMT8,53,1,,,,,,,,,,,,4,4,4,4,40,,,,,,7,2,,,,,,,,,,,,,,,,4,4,4,4,50,4,4,4,4,50,4,4,4,4,50,,,,,,,,,,,2,MTurk
2022-04-04 12:28:30,2022-04-04 12:31:34,0,,100,183,1,2022-04-04 12:31:34,R_3Rl9qCW95qNGxrr,,,,,,,anonymous,EN,1,AFFXVHHBUWW4D,28,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,2,MTurk
2022-04-04 12:29:57,2022-04-04 12:32:10,0,,100,132,1,2022-04-04 12:32:10,R_25zIbwQYBZzVU9p,,,,,,,anonymous,EN,1,A31R6Z4OA1PQDR,41,2,,,,,,,,,,,,6,7,6,6,80,,,,,,7,2,,,,,,,,,,,,,,,,5,7,6,7,80,6,7,6,7,81,6,7,5,7,79,,,,,,,,,,,2,MTurk
2022-04-04 12:19:40,2022-04-04 12:32:48,0,,100,788,1,2022-04-04 12:32:49,R_1N3OFvw3T5L7zm7,,,,,,,anonymous,EN,1,A3RT24DS1XUCU9,36,2,,6,7,7,6,71,6,5,5,5,97,6,7,6,7,96,6,7,6,7,95,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:26:17,2022-04-04 12:33:06,0,,100,409,1,2022-04-04 12:33:07,R_1rfCj95XVA925DH,,,,,,,anonymous,EN,1,A3RQBXJQOOEX3S,25,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,7,7,6,7,90,,,,,,,,,,,7,7,7,6,85,,,,,,7,7,6,7,89,7,7,6,7,97,2,MTurk
2022-04-04 12:19:56,2022-04-04 12:33:24,0,,100,807,1,2022-04-04 12:33:24,R_3s1Gi0fcyD62l9M,,,,,,,anonymous,EN,1,A3SMFA2CW93AO2,39,2,,,,,,,,,,,,,,,,,6,6,6,7,58,1,1,,,,,,,,,,,,,,,,,,,,,5,6,6,6,75,5,5,6,7,81,6,5,6,6,77,,,,,,1,MTurk
2022-04-04 12:27:02,2022-04-04 12:33:38,0,,100,395,1,2022-04-04 12:33:38,R_1GvRLdv0UM7Y34U,,,,,,,anonymous,EN,1,A1OZ9RF3DV7E7V,35,1,,,,,,,,,,,,,,,,,7,7,7,7,49,2,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,56,7,7,7,7,82,7,7,6,7,68,,,,,,1,MTurk
2022-04-04 12:30:41,2022-04-04 12:33:37,0,,100,176,1,2022-04-04 12:33:39,R_32PDiiDumsNhQ74,,,,,,,anonymous,EN,1,ANQT8ZXS2SZ70,39,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,5,6,7,7,64,,,,,,6,5,7,6,65,5,6,6,6,63,1,MTurk
2022-04-04 12:07:10,2022-04-04 12:34:05,0,,100,1614,1,2022-04-04 12:34:05,R_3iJCchd3arMnNjX,,,,,,,anonymous,EN,1,A1WBEFOILOWKKC,43,1,,,,,,,,,,,,,,,,,5,4,5,5,68,6,1,5,4,5,6,75,5,4,6,5,59,6,5,3,5,53,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:19:30,2022-04-04 12:34:52,0,,100,921,1,2022-04-04 12:34:52,R_11dO77FlOhCtVW0,,,,,,,anonymous,EN,1,A9HK3GTPRDCE,30,1,,5,4,5,4,71,4,5,4,5,72,4,5,4,5,72,5,4,5,4,69,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-04 12:25:12,2022-04-04 12:35:00,0,,100,587,1,2022-04-04 12:35:01,R_wZWgf6Z5s663WqR,,,,,,,anonymous,EN,1,A199D3PL67NVTG,26,2,,7,6,6,6,80,6,5,5,6,67,6,6,7,6,77,6,5,6,6,69,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-04 12:33:58,2022-04-04 12:35:37,0,,100,98,1,2022-04-04 12:35:38,R_ehWjNpy1uUhVSq5,,,,,,,anonymous,EN,1,A235KQMD3790KB,33,1,,7,6,6,6,52,6,6,7,6,52,7,7,7,7,52,7,6,6,6,52,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:33:31,2022-04-04 12:35:40,0,,100,128,1,2022-04-04 12:35:40,R_QnZdWfTWc9egCaJ,,,,,,,anonymous,EN,1,A1LSHLXYOBW0RY,25,1,,,,,,,,,,,,,,,,,6,6,6,6,49,7,5,6,6,7,7,72,5,6,6,7,84,6,6,7,7,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:32:21,2022-04-04 12:36:05,0,,100,224,1,2022-04-04 12:36:07,R_0kWZXNdbzSUfbrP,,,,,,,anonymous,EN,1,A3F4ASKGEG0D81,30,1,,,,,,,,,,,,,,,,,6,5,6,6,100,7,2,6,5,5,6,100,7,6,6,7,100,6,5,6,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:33:54,2022-04-04 12:36:34,0,,100,160,1,2022-04-04 12:36:34,R_24j8DMe8paMCo1b,,,,,,,anonymous,EN,1,AZFWTZVCD30DV,62,2,,,,,,,,,,,,6,5,6,6,100,,,,,,7,2,,,,,,,,,,,,,,,,6,5,5,6,100,6,5,4,6,100,6,5,6,6,100,,,,,,,,,,,1,MTurk
2022-04-04 12:33:18,2022-04-04 12:36:49,0,,100,211,1,2022-04-04 12:36:50,R_3iUWGUxpMBfAYp5,,,,,,,anonymous,EN,1,A232EL7EXYO8QO,20,1,,6,6,6,6,61,,,,,,7,5,6,6,68,,,,,,3,3,,,,,,6,7,7,7,85,,,,,,5,5,5,5,71,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:34:45,2022-04-04 12:38:18,0,,100,213,1,2022-04-04 12:38:18,R_12yin1MoH3O0YeF,,,,,,,anonymous,EN,1,A3NEA835P84IEC,31,1,,,,,,,,,,,,6,5,7,7,79,,,,,,2,3,,,,,,,,,,,,,,,,6,6,7,7,89,5,6,6,4,87,6,7,7,7,96,,,,,,,,,,,1,MTurk
2022-04-04 12:34:11,2022-04-04 12:38:23,0,,100,251,1,2022-04-04 12:38:23,R_2X6iKWaghr23TxH,,,,,,,anonymous,EN,1,A3589J26KD9QYA,30,2,,7,6,5,7,99,,,,,,7,6,5,7,100,,,,,,1,3,,,,,,7,6,5,7,100,,,,,,7,6,5,7,83,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:38:53,2022-04-04 12:40:58,0,,100,124,1,2022-04-04 12:40:58,R_3MsbXU6lcUqX7M1,,,,,,,anonymous,EN,1,A2IPIDAMGOTGN,29,1,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,3,4,5,6,75,,,,,,,,,,,2,3,4,5,70,,,,,,,,,,,2,3,4,5,81,1,MTurk
2022-04-04 12:40:17,2022-04-04 12:41:45,0,,100,87,1,2022-04-04 12:41:45,R_27r1UgXSqclNO0z,,,,,,,anonymous,EN,1,A3CHSA26PP3N39,40,1,,,,,,,,,,,,,,,,,6,7,6,7,80,7,5,,,,,,,,,,,,,,,,,,,,,7,5,5,7,79,7,7,6,7,87,7,6,6,6,100,,,,,,1,MTurk
2022-04-04 12:39:58,2022-04-04 12:42:24,0,,100,146,1,2022-04-04 12:42:25,R_1BKIPrSpWsy5xip,,,,,,,anonymous,EN,1,AU7A3QNJF3O00,33,1,,7,7,7,7,100,,,,,,6,5,5,4,81,,,,,,7,2,,,,,,6,7,6,6,92,,,,,,7,7,6,7,99,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:36:06,2022-04-04 12:42:41,0,,100,394,1,2022-04-04 12:42:41,R_1oAxRusaQ5iJ17D,,,,,,,anonymous,EN,1,ALOTVAGJ19BOH,24,2,,7,6,7,7,95,7,7,7,7,82,7,7,7,7,35,7,7,7,7,96,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:41:24,2022-04-04 12:44:04,0,,100,159,1,2022-04-04 12:44:04,R_0Io0J0npZCgPLhL,,,,,,,anonymous,EN,1,A1WDKGHZ4J0H67,31,1,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,7,6,7,6,96,,,,,,,,,,,6,7,6,7,97,,,,,,,,,,,7,5,7,6,93,3,MTurk
2022-04-04 12:37:59,2022-04-04 12:44:40,0,,100,400,1,2022-04-04 12:44:41,R_2Ugt6Oq2sggBffT,,,,,,,anonymous,EN,1,ATG1TVBU27YYR,43,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,7,5,6,6,58,,,,,,,,,,,7,6,6,6,59,,,,,,6,4,5,5,65,7,6,5,7,56,3,MTurk
2022-04-04 12:42:17,2022-04-04 12:45:03,0,,100,165,1,2022-04-04 12:45:03,R_Q0Pr3YxYYOl7v0t,,,,,,,anonymous,EN,1,A2QBNMNHDGVAUM,29,1,,,,,,,,,,,,,,,,,2,3,4,5,75,2,2,,,,,,,,,,,,,,,,,,,,,3,4,5,6,77,2,3,4,5,79,3,4,5,6,83,,,,,,1,MTurk
2022-04-04 12:37:49,2022-04-04 12:45:12,0,,100,443,1,2022-04-04 12:45:12,R_2uxH2plbT1gUA4S,,,,,,,anonymous,EN,1,A1WL31KHTKDHYC,32,1,,6,4,6,6,78,7,5,6,6,78,7,5,6,6,78,7,5,6,6,73,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:32:24,2022-04-04 12:46:26,0,,100,841,1,2022-04-04 12:46:26,R_Z1wQiwQuNUYMD5v,,,,,,,anonymous,EN,1,A3SFZCH15CJ16V,44,2,,7,7,7,7,88,7,7,7,7,84,6,7,7,7,85,7,7,7,7,78,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:39:58,2022-04-04 12:48:13,0,,100,495,1,2022-04-04 12:48:13,R_1IfVBnPzWg94jB1,,,,,,,anonymous,EN,1,A388DYWWEJEQ1A,40,2,,,,,,,,,,,,5,6,7,5,88,,,,,,7,1,,,,,,,,,,,,,,,,5,6,7,4,86,5,6,7,6,87,7,5,6,7,85,,,,,,,,,,,2,MTurk
2022-04-04 12:43:18,2022-04-04 12:52:03,0,,100,525,1,2022-04-04 12:52:04,R_1oef5U8tTblZNSE,,,,,,,anonymous,EN,1,A1JCSUTUAH4KKS,35,1,,,,,,,,,,,,,,,,,5,6,6,5,71,1,2,6,7,6,6,68,6,7,7,6,73,6,7,6,6,74,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 12:50:32,2022-04-04 12:52:49,0,,100,136,1,2022-04-04 12:52:50,R_virkPoKCVv917Tr,,,,,,,anonymous,EN,1,A1WR3WTEHJEY2D,42,2,,6,6,6,6,84,,,,,,6,6,6,6,88,,,,,,7,5,,,,,,6,6,6,7,91,,,,,,6,6,6,6,86,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:51:39,2022-04-04 12:53:13,0,,100,94,1,2022-04-04 12:53:15,R_1I744LtBfRBVA2Z,,,,,,,anonymous,EN,1,A17D6BK59S31BM,32,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,4,5,6,4,73,,,,,,,,,,,,,,,,,,,,,6,4,6,5,74,6,3,5,3,69,2,MTurk
2022-04-04 12:53:54,2022-04-04 12:56:01,0,,100,127,1,2022-04-04 12:56:01,R_1XfVamhcia4kRUJ,,,,,,,anonymous,EN,1,AQRCQ6BBASPVQ,26,1,,,,,,,,,,,,,,,,,7,7,7,7,94,1,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,85,7,7,7,7,93,7,7,7,7,79,,,,,,2,MTurk
2022-04-04 12:55:42,2022-04-04 12:56:40,0,,100,58,1,2022-04-04 12:56:41,R_qIOXM91ZYiPA2Wd,,,,,,,anonymous,EN,1,AIWSB4YTN32GF,25,1,,,,,,,,,,,,,,,,,2,3,5,4,77,7,2,4,2,6,7,84,1,2,1,1,66,5,3,5,2,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 12:53:25,2022-04-04 13:00:44,0,,100,439,1,2022-04-04 13:00:45,R_sqkwx9DWESioWAN,,,,,,,anonymous,EN,1,A3Q5GMBBVACD86,36,1,,,,,,,,,,,,6,7,6,5,81,,,,,,7,2,,,,,,,,,,,,,,,,7,5,6,7,72,6,7,5,6,78,6,7,6,5,78,,,,,,,,,,,1,MTurk
2022-04-04 12:57:41,2022-04-04 13:02:38,0,,100,297,1,2022-04-04 13:02:40,R_1Ksg9Ek1vUcI7BX,,,,,,,anonymous,EN,1,A5PQ13WDUI3SE,42,1,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,6,6,6,7,62,,,,,,,,,,,5,7,6,7,55,,,,,,,,,,,6,6,4,7,68,1,MTurk
2022-04-04 13:00:59,2022-04-04 13:02:41,0,,100,101,1,2022-04-04 13:02:41,R_0BTpwanO6GIUcNz,,,,,,,anonymous,EN,1,A1I5MAV91WFYB7,36,1,,,,,,,,,,,,,,,,,6,6,7,7,71,7,2,,,,,,,,,,,,,,,,,,,,,7,6,7,7,77,6,7,6,7,82,7,5,7,7,68,,,,,,2,MTurk
2022-04-04 13:00:31,2022-04-04 13:05:09,0,,100,278,1,2022-04-04 13:05:09,R_1rAeiyIh49WKDKg,,,,,,,anonymous,EN,1,A2EQVC41YDSMMW,41,1,,,,,,,,,,,,5,7,6,5,62,,,,,,7,2,,,,,,,,,,,,,,,,6,7,5,6,72,6,5,7,6,90,5,6,7,5,99,,,,,,,,,,,2,MTurk
2022-04-04 13:02:57,2022-04-04 13:05:47,0,,100,170,1,2022-04-04 13:05:48,R_1mOvWWbm10HLZuZ,,,,,,,anonymous,EN,1,A3BU3D52O9RDWL,29,1,,5,6,5,6,70,5,6,6,6,70,6,7,6,7,69,6,6,7,7,62,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 13:04:42,2022-04-04 13:07:39,0,,100,176,1,2022-04-04 13:07:39,R_3Mg97zfZKCyumzm,,,,,,,anonymous,EN,1,A2TVWQNYBQ5QE8,37,1,,,,,,,,,,,,,,,,,6,7,6,7,71,1,1,,,,,,,,,,,,,,,,,,,,,6,7,6,7,69,6,7,6,7,69,6,7,6,7,81,,,,,,1,MTurk
2022-04-04 13:04:27,2022-04-04 13:10:50,0,,100,382,1,2022-04-04 13:10:50,R_2BxqwJ7HvFVzJUW,,,,,,,anonymous,EN,1,A154GDFZJ7AU32,38,1,,,,,,,,,,,,,,,,,7,5,6,7,60,2,3,,,,,,,,,,,,,,,,,,,,,6,7,5,6,75,7,6,6,5,65,7,5,6,7,73,,,,,,1,MTurk
2022-04-04 13:00:57,2022-04-04 13:12:20,0,,100,683,1,2022-04-04 13:12:20,R_0ezGBVhPw0nLXcB,,,,,,,anonymous,EN,1,A1SZYRAMVIZO47,56,1,,,,,,,,,,,,,,,,,7,6,7,7,90,1,2,7,6,6,7,88,6,5,7,6,86,7,7,7,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-04 13:13:00,2022-04-04 13:21:41,0,,100,521,1,2022-04-04 13:21:42,R_e2MqO1G6iOdQ0Bb,,,,,,,anonymous,EN,1,A1198W1SPF1R4,54,2,,6,6,5,7,85,,,,,,6,7,6,5,85,,,,,,7,2,,,,,,7,7,7,7,91,,,,,,7,7,5,6,85,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-04 13:23:48,2022-04-04 13:26:22,0,,100,153,1,2022-04-04 13:26:23,R_abcDAXHZBv3ySvn,,,,,,,anonymous,EN,1,A27SYLO591C4MQ,34,2,,6,7,6,7,72,6,7,6,7,71,6,7,7,6,70,6,7,6,7,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
