StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-03-21 06:26:24,2022-03-21 06:27:11,0,,86,47,0,2022-03-28 06:27:17,R_1LAqXzCsIM1ehID,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 06:33:16,2022-03-21 06:36:57,0,,92,220,0,2022-03-28 06:37:02,R_1FRE2ta7YtzrW3j,,,,,,,anonymous,EN,1,,18,1,,6,5,6,5,77,,,,,,6,5,5,5,79,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 06:37:18,2022-03-21 06:38:20,0,,85,61,0,2022-03-28 06:38:23,R_CdZprf4nf4Tl0g9,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 06:38:31,2022-03-21 06:39:11,0,,86,39,0,2022-03-28 06:39:13,R_5tiVtoMkEtV3A8p,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 06:51:13,2022-03-21 06:51:32,0,,83,18,0,2022-03-28 06:51:36,R_21ERVi7aREeRxUv,,,,,,,anonymous,EN,1,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:00:52,2022-03-21 07:02:10,0,,88,77,0,2022-03-28 07:02:12,R_2CqSy0oHCwqnpej,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,6,5,7,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:10:03,2022-03-21 07:10:20,0,,83,17,0,2022-03-28 07:10:24,R_3FJ74lWf79RL1b5,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:09:55,2022-03-21 07:10:25,0,,83,29,0,2022-03-28 07:10:25,R_3oWLNvwySkNG21F,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:13:01,2022-03-21 07:14:01,0,,85,59,0,2022-03-28 07:14:08,R_26eYALEEPjwx7s3,,,,,,,anonymous,EN,1,,37,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:14:38,2022-03-21 07:16:25,0,,88,106,0,2022-03-28 07:16:28,R_1fZczUaQqr8IquO,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,50,,,,,,,,,,,,student
2022-03-21 07:35:52,2022-03-21 07:36:18,0,,83,25,0,2022-03-28 07:36:19,R_Rhq9dTAVRDlJ1vz,,,,,,,anonymous,EN,1,,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:37:16,2022-03-21 07:39:01,0,,86,104,0,2022-03-28 07:39:03,R_2RaChijTZEPLlTG,,,,,,,anonymous,EN,1,,27,2,,,,,,,,,,,,,,,,,7,7,7,7,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 08:13:05,2022-03-21 08:14:42,0,,85,97,0,2022-03-28 08:14:44,R_3D14mXpTUt1jshf,,,,,,,anonymous,EN,1,,48,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 08:14:11,2022-03-21 08:17:48,0,,95,216,0,2022-03-28 08:17:48,R_129CMeD3OCkY4mH,,,,,,,anonymous,EN,1,,37,1,,,,,,,,,,,,6,2,1,6,90,,,,,,5,2,,,,,,6,6,6,6,92,,,,,,6,6,6,6,91,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 08:29:53,2022-03-21 08:33:43,0,,99,229,0,2022-03-28 08:33:44,R_28InHni9WfUelIb,,,,,,,anonymous,EN,1,,35,1,,,,,,,,,,,,,,,,,7,7,4,7,92,5,2,,,,,,,,,,,,,,,,,,,,,7,7,4,7,100,4,4,7,7,81,4,7,4,4,82,,,,,,2,student
2022-03-21 08:41:51,2022-03-21 08:43:54,0,,89,122,0,2022-03-28 08:43:55,R_BP9jy638jV3YeWZ,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 08:47:42,2022-03-21 08:52:01,0,,99,258,0,2022-03-28 08:52:02,R_qw4BPrtuKZJieBz,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,7,7,7,7,100,,,,,,7,5,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,2,student
2022-03-21 09:00:39,2022-03-21 09:00:59,0,,83,19,0,2022-03-28 09:01:02,R_1oo15bUKTucKtyL,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 08:52:22,2022-03-21 09:01:55,0,,85,573,0,2022-03-28 09:01:56,R_231X8owVfwNFsMD,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 09:40:11,2022-03-21 09:45:10,0,,99,299,0,2022-03-28 09:45:15,R_1OOG1qhhSJfVDfm,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,7,7,7,7,90,7,2,7,7,7,7,95,7,7,7,7,92,7,7,6,6,95,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-16 09:23:08,2022-03-21 10:00:37,0,,83,434248,0,2022-03-28 10:00:37,R_1gMx5u6pmsXAwPb,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 10:04:01,2022-03-21 10:05:52,0,,90,110,0,2022-03-28 10:05:53,R_0IfB9iP8bWbdUQN,,,,,,,anonymous,EN,1,,18,1,,,,,,,,,,,,7,7,7,6,81,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,,,,,,,,,,,,student
2022-03-21 10:09:20,2022-03-21 10:10:40,0,,83,80,0,2022-03-28 10:10:46,R_3LcilCOjh8WUezL,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 10:31:26,2022-03-21 10:31:54,0,,1,28,0,2022-03-28 10:32:00,R_1PcKWaL6rrjf7IF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 10:48:09,2022-03-21 10:50:51,0,,93,161,0,2022-03-28 10:50:51,R_3F2IerXL6YXas7R,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,4,5,5,6,75,,,,,,,2,,,,,,6,6,7,7,90,,,,,,6,6,5,5,100,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 11:04:09,2022-03-21 11:04:34,0,,83,24,0,2022-03-28 11:04:38,R_3rIAFb3WcHZrLUx,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 11:13:56,2022-03-21 11:14:33,0,,83,37,0,2022-03-28 11:14:39,R_3iJ4hswMQ8mCWrp,,,,,,,anonymous,EN,1,,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 07:08:10,2022-03-21 11:21:59,0,,1,15228,0,2022-03-28 11:22:02,R_1hHd2MdHnT9shQy,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-28 12:38:17,2022-03-28 12:39:36,0,,100,78,1,2022-03-28 12:39:37,R_1LnArfUusLMgnN2,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,3,4,3,3,61,,,,,,,,,,,,,,,,,,,,,2,5,4,4,62,3,2,3,3,66,2,student
2022-03-28 12:37:50,2022-03-28 12:40:25,0,,100,154,1,2022-03-28 12:40:25,R_2TXyLheYNL7szFf,,,,,,,anonymous,EN,1,,37,1,,,,,,,,,,,,6,6,6,6,71,,,,,,1,3,,,,,,,,,,,,,,,,7,7,7,7,70,7,7,7,7,72,6,7,6,7,73,,,,,,,,,,,2,student
2022-03-28 12:37:39,2022-03-28 12:40:54,0,,100,195,1,2022-03-28 12:40:54,R_1FhtkvAKr0Yvnio,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,7,7,93,5,5,,,,,,,,,,,,,,,,,,,,,7,2,7,7,92,7,7,7,7,91,7,7,7,7,92,,,,,,2,student
2022-03-28 12:37:54,2022-03-28 12:41:06,0,,100,191,1,2022-03-28 12:41:07,R_Tk22YOHqPILuxI5,,,,,,,anonymous,EN,1,,26,2,,6,5,6,6,81,6,5,6,6,83,5,2,6,3,78,6,6,6,6,85,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:37:59,2022-03-28 12:41:22,0,,100,202,1,2022-03-28 12:41:22,R_CeMYBXoGdN2OIgN,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,7,7,7,7,98,1,2,7,6,6,6,80,6,6,6,6,90,5,4,5,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:39:02,2022-03-28 12:41:30,0,,100,147,1,2022-03-28 12:41:30,R_3qlGv8tJnBlyANz,,,,,,,anonymous,EN,1,,21,2,,6,6,7,6,85,6,6,7,7,94,7,7,7,6,92,7,7,6,7,99,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:37:41,2022-03-28 12:42:44,0,,100,302,1,2022-03-28 12:42:44,R_2DXCzoUByDPbV3l,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,5,4,4,3,66,,,,,,7,5,,,,,,,,,,,,,,,,7,6,5,6,83,6,6,5,6,86,6,6,6,6,80,,,,,,,,,,,3,student
2022-03-28 12:38:17,2022-03-28 12:42:56,0,,100,278,1,2022-03-28 12:42:56,R_xrP3Fbhn8IIB6QF,,,,,,,anonymous,EN,1,,42,1,,6,6,6,5,93,6,6,6,6,93,6,6,6,6,91,6,5,6,6,93,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-28 12:40:54,2022-03-28 12:43:14,0,,100,139,1,2022-03-28 12:43:14,R_2tKVakOn8Xu6oc6,,,,,,,anonymous,EN,1,,51,2,,,,,,,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,2,student
2022-03-28 12:39:55,2022-03-28 12:43:15,0,,100,200,1,2022-03-28 12:43:16,R_sX7D2vgk3EUU4oh,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,7,7,7,7,100,1,5,7,6,7,7,100,7,7,6,7,99,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:41:22,2022-03-28 12:46:31,0,,100,308,1,2022-03-28 12:46:32,R_1dgCOI9Vz7A1R4K,,,,,,,anonymous,EN,1,,33,1,,6,6,6,6,90,6,6,4,6,85,6,6,6,6,90,6,7,5,5,88,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:44:18,2022-03-28 12:47:31,0,,100,193,1,2022-03-28 12:47:32,R_1FrXtzcnSDNIe9P,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,6,6,6,6,80,7,2,6,6,6,6,80,6,6,6,6,80,4,4,4,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:43:44,2022-03-28 12:48:12,0,,100,267,1,2022-03-28 12:48:12,R_2ZDkizZWugZsC26,,,,,,,anonymous,EN,1,,46,2,,,,,,,,,,,,2,5,6,5,69,,,,,,7,2,,,,,,,,,,,,,,,,6,6,5,5,80,6,6,1,6,91,7,6,5,6,91,,,,,,,,,,,2,student
2022-03-28 12:44:47,2022-03-28 12:48:31,0,,100,224,1,2022-03-28 12:48:33,R_2CJSPhii7gKZ5QK,,,,,,,anonymous,EN,1,,28,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,5,5,6,75,,,,,,,,,,,6,6,6,6,80,,,,,,5,5,4,4,68,5,5,6,6,69,2,student
2022-03-28 12:42:26,2022-03-28 12:48:43,0,,100,377,1,2022-03-28 12:48:45,R_1jK6vF2lqRYk1s4,,,,,,,anonymous,EN,1,,35,2,,7,7,6,6,85,,,,,,7,7,7,7,83,,,,,,7,5,,,,,,7,7,7,7,89,,,,,,7,7,7,7,87,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:45:03,2022-03-28 12:48:45,0,,100,222,1,2022-03-28 12:48:45,R_3sokqnSH4vFXWa7,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,7,7,7,7,91,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,95,7,7,7,7,95,7,7,7,7,91,,,,,,2,student
2022-03-28 12:45:33,2022-03-28 12:50:19,0,,100,286,1,2022-03-28 12:50:19,R_3nfrEgS6QdnhFZO,,,,,,,anonymous,EN,1,,22,2,,6,6,6,6,80,,,,,,4,5,4,4,63,,,,,,7,5,,,,,,6,6,6,6,85,,,,,,5,5,4,4,69,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:46:00,2022-03-28 12:51:50,0,,100,349,1,2022-03-28 12:51:51,R_1PS1fs9SZpY2ULJ,,,,,,,anonymous,EN,1,,32,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,7,7,7,7,100,3,student
2022-03-28 12:48:34,2022-03-28 12:52:25,0,,100,231,1,2022-03-28 12:52:26,R_2CVyhiLk5e4wxlD,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,7,7,7,7,67,7,2,7,7,7,7,62,7,7,7,7,64,7,7,7,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:50:33,2022-03-28 12:53:50,0,,100,196,1,2022-03-28 12:53:50,R_10wlW0iacweyD64,,,,,,,anonymous,EN,1,,25,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,2,2,,,,,,7,7,7,7,100,,,,,,7,7,6,6,88,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 12:49:35,2022-03-28 12:53:58,0,,100,263,1,2022-03-28 12:53:59,R_51ObagQAb9RFoGZ,,,,,,,anonymous,EN,1,,23,2,,6,6,6,6,76,6,6,6,7,82,5,5,5,5,63,6,6,6,7,77,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-28 12:46:01,2022-03-28 12:56:34,0,,100,633,1,2022-03-28 12:56:34,R_2QiGs8tpR8as6dL,,,,,,,anonymous,EN,1,,27,2,,,,,,,,,,,,6,7,6,5,92,,,,,,7,2,,,,,,,,,,,,,,,,7,6,7,7,85,7,7,7,7,95,7,7,6,7,95,,,,,,,,,,,2,student
2022-03-28 12:56:10,2022-03-28 13:01:28,0,,100,318,1,2022-03-28 13:01:29,R_qQTMZYhg7bvgAxj,,,,,,,anonymous,EN,1,,28,1,,,,,,,,,,,,,,,,,6,6,1,7,85,7,2,,,,,,,,,,,,,,,,,,,,,6,6,1,5,78,5,5,5,5,56,4,4,4,4,47,,,,,,2,student
2022-03-28 12:58:17,2022-03-28 13:02:59,0,,100,282,1,2022-03-28 13:03:00,R_x9RfUWG6tieF9nz,,,,,,,anonymous,EN,1,,24,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,2,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 13:03:35,2022-03-28 13:09:35,0,,100,360,1,2022-03-28 13:09:35,R_2bHpogC1zl1E64a,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,7,7,6,6,100,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,6,7,100,6,6,7,6,96,,,,,,,,,,,2,student
2022-03-28 13:05:32,2022-03-28 13:11:41,0,,100,368,1,2022-03-28 13:11:41,R_215i7DXFCFX1j40,,,,,,,anonymous,EN,1,,59,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,2,student
2022-03-28 13:08:41,2022-03-28 13:11:57,0,,100,195,1,2022-03-28 13:12:01,R_3fNmwSBVqYU6cWa,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,6,6,6,5,73,1,2,5,5,5,5,71,5,5,5,5,81,5,5,6,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 13:12:05,2022-03-21 13:13:53,0,,90,107,0,2022-03-28 13:13:55,R_3325MiLkaknwlmU,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,7,7,7,7,92,5,,,,,,,,,,,,7,7,7,7,97,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-28 13:10:55,2022-03-28 13:14:07,0,,100,191,1,2022-03-28 13:14:08,R_214njwWTK68D7l1,,,,,,,anonymous,EN,1,,28,2,,,,,,,,,,,,,,,,,7,7,5,7,100,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,2,student
2022-03-28 13:17:31,2022-03-28 13:23:35,0,,100,364,1,2022-03-28 13:23:35,R_1rokluiFfwFbGVU,,,,,,,anonymous,EN,1,,30,2,,7,7,7,7,90,,,,,,7,7,7,7,83,,,,,,2,5,,,,,,7,7,7,7,91,,,,,,7,7,7,7,80,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 13:19:50,2022-03-28 13:23:37,0,,100,226,1,2022-03-28 13:23:37,R_2UbCGNlSB7bJ1ce,,,,,,,anonymous,EN,1,,31,2,,7,7,7,7,94,,,,,,7,7,6,6,92,,,,,,7,2,,,,,,7,6,7,6,92,,,,,,7,7,6,6,92,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 13:23:00,2022-03-28 13:27:52,0,,100,291,1,2022-03-28 13:27:54,R_ZFdhO5Sv7iWBwD7,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,4,5,5,5,57,7,2,,,,,,,,,,,,,,,,,,,,,5,5,6,7,60,3,3,4,4,46,6,6,6,6,85,,,,,,2,student
2022-03-28 13:27:23,2022-03-28 13:30:41,0,,100,198,1,2022-03-28 13:30:41,R_1KsbPdXCIlZsj7i,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,6,7,4,7,93,,,,,,,,,,,,,,,,,,,,,7,6,6,4,88,6,7,7,7,86,2,student
2022-03-28 13:28:45,2022-03-28 13:32:05,0,,100,199,1,2022-03-28 13:32:05,R_bfJEG3NObHIh5MB,,,,,,,anonymous,EN,1,,19,1,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-28 13:35:28,2022-03-28 13:38:54,0,,100,205,1,2022-03-28 13:38:54,R_31EOMo3tSEjM4sP,,,,,,,anonymous,EN,1,,37,2,,,,,,,,,,,,7,7,7,7,84,,,,,,2,2,,,,,,,,,,,,,,,,7,7,7,7,84,7,7,7,7,86,7,7,7,7,87,,,,,,,,,,,3,student
2022-03-28 13:40:49,2022-03-28 13:45:54,0,,100,304,1,2022-03-28 13:45:54,R_2Pjo53jhRsYpk7T,,,,,,,anonymous,EN,1,,43,2,,,,,,,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,2,student
2022-03-28 13:48:38,2022-03-28 13:52:19,0,,100,220,1,2022-03-28 13:52:19,R_1nO6hYI6PvtMEKX,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,5,4,4,4,67,7,2,,,,,,,,,,,,,,,,,,,,,6,6,6,6,84,6,6,5,7,92,5,6,5,6,80,,,,,,2,student
2022-03-28 13:54:17,2022-03-28 13:57:50,0,,100,212,1,2022-03-28 13:57:50,R_8wsSyht741JywIF,,,,,,,anonymous,EN,1,,28,2,,7,7,7,6,82,,,,,,7,7,7,7,81,,,,,,2,2,,,,,,7,7,7,7,95,,,,,,7,7,7,7,95,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 13:58:16,2022-03-21 13:58:36,0,,83,20,0,2022-03-28 13:58:40,R_wY1AocjcF0k0fUB,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-28 13:55:43,2022-03-28 13:58:40,0,,100,177,1,2022-03-28 13:58:40,R_3nHkMdUwS4h3WfV,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,6,5,6,6,91,7,2,6,7,7,6,89,7,7,7,7,89,6,7,6,6,94,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-28 13:58:06,2022-03-28 14:00:46,0,,100,159,1,2022-03-28 14:00:46,R_zYbkzt5IVmxRXUd,,,,,,,anonymous,EN,1,,20,2,,6,5,5,6,75,5,6,5,5,79,5,5,6,5,69,6,5,6,5,72,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 14:07:18,2022-03-21 14:08:44,0,,83,86,0,2022-03-28 14:08:45,R_3CTNUrWLFtTfFtH,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-28 14:04:14,2022-03-28 14:12:12,0,,100,477,1,2022-03-28 14:12:13,R_3OrzovjOstffvdN,,,,,,,anonymous,EN,1,,55,2,,,,,,,,,,,,,,,,,6,6,4,5,60,7,5,,,,,,,,,,,,,,,,,,,,,6,6,5,6,60,6,6,5,6,61,5,4,4,3,40,,,,,,1,student
2022-03-28 14:16:48,2022-03-28 14:19:59,0,,100,190,1,2022-03-28 14:20:01,R_3kiyC817jj9Scfg,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,6,6,4,5,55,1,5,6,5,6,4,54,6,6,6,6,79,4,5,5,4,66,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-28 14:35:24,2022-03-28 14:40:09,0,,100,284,1,2022-03-28 14:40:09,R_25ZKKsCLx3ofQB1,,,,,,,anonymous,EN,1,,49,2,,6,6,6,6,75,,,,,,7,7,6,6,75,,,,,,7,5,,,,,,7,7,6,7,75,,,,,,7,7,6,7,75,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-28 14:41:37,2022-03-28 14:46:57,0,,100,319,1,2022-03-28 14:46:57,R_1IMe8bZt1s3d6mC,,,,,,,anonymous,EN,1,,22,1,,7,6,6,7,90,6,6,5,7,85,6,7,5,6,90,6,7,4,7,80,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-28 14:51:46,2022-03-28 14:55:12,0,,100,205,1,2022-03-28 14:55:14,R_1Ffe6CDQWow1Ga6,,,,,,,anonymous,EN,1,,18,2,,,,,,,,,,,,7,7,7,7,100,,,,,,7,5,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,6,100,7,7,7,7,100,,,,,,,,,,,1,student
2022-03-28 14:54:27,2022-03-28 14:58:21,0,,100,233,1,2022-03-28 14:58:21,R_1zBvYolH9q7ihfH,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,5,5,5,5,65,7,2,,,,,,,,,,,,,,,,,,,,,5,5,6,6,70,5,5,5,4,66,5,5,5,4,66,,,,,,2,student
2022-03-28 15:08:30,2022-03-28 15:14:43,0,,100,372,1,2022-03-28 15:14:43,R_2ffXh9xFxIdjz35,,,,,,,anonymous,EN,1,,47,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,5,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-28 15:13:50,2022-03-28 15:16:51,0,,100,181,1,2022-03-28 15:16:52,R_ahQjWtFns8C8Wkh,,,,,,,anonymous,EN,1,,19,2,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-28 15:21:33,2022-03-28 15:25:34,0,,100,241,1,2022-03-28 15:25:36,R_3CN78DChPdOS6R7,,,,,,,anonymous,EN,1,,50,2,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,6,4,5,6,50,,,,,,,,,,,6,4,5,6,50,,,,,,,,,,,5,4,5,6,50,1,student
