"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot","att1_fail","att2_fail","att_fail"
"R_CeJ9QLcaOlLtYf7",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_9tuTow76pvSDuiB",2,1,1,1,12,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.25,-1.53021005585945,TRUE,TRUE,TRUE
"R_1mq4oRnYky1qpuo",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_2wvn1cnLiuziUsU",1,2,2,1,44,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-0.940597848149996,TRUE,TRUE,TRUE
"R_2dYFVHJFAvNA1tC",1,2,2,2,32,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.07588038901346,TRUE,TRUE,TRUE
"R_3NvWsjQ5hQhzZ73",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,4,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_3g6H9cgxowmCxev",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_10xvRyAZ1H5bIQU",4,3,2,3,60,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.302503596184944,TRUE,TRUE,TRUE
"R_1mUh22XAxo4FNjh",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_3knNExft1mtpFiY",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_d5SC7wdAKZ181IB",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_29tzTba4TIAfNcJ",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_p00RQggtXi2gKxH",2,1,1,2,20,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.33599498373523,TRUE,TRUE,TRUE
"R_2BnstnUIlm6L5k0",3,3,2,1,39,"alex","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.83572417060947,TRUE,TRUE,TRUE
"R_307fD3SGiyyeDQ7",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,3,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_1JCVcs5ZsFqPbbe",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_aWuu6OYnl9yi6Gd",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_2fpvsLWdexbhnD2",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_28IlVNhybRRvReV",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",36,1,2,3,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_1CmrDWs6qK9m6kD",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",38,1,2,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_2uHPPX4n8HFILmt",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_1E5OCOtP2M6Z9bD",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_33pecFN813dhu1I",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_1Gw9qyXUkUgltas",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_1q2QTgY8Kp328pq",2,2,2,2,35,"alex","non-diagnostic","ND1","bad",35,1,1,1,2,-0.964039720136158,TRUE,TRUE,TRUE
"R_2pYrvfBiMXVo3gW",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_241bJE0UgH85fL0",2,1,2,3,34,"alex","non-diagnostic","ND1","bad",35,1,1,1,2,-0.980514600785542,TRUE,TRUE,TRUE
"R_wUdV71dTewsQclr",2,3,2,2,32,"alex","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.951048335155162,TRUE,TRUE,TRUE
"R_2rkmuty4kPsLdRw",4,3,2,3,77,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.0224306251454067,TRUE,TRUE,TRUE
"R_svzWsh85wwACVoZ",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_3gZaXGrnk2Dv4va",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_2BeRQXsMDRmIC8E",2,2,1,2,33,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.05940550836408,TRUE,TRUE,TRUE
"R_3QLe4nD0f7YZTHc",2,2,1,2,24,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.20767943420854,TRUE,TRUE,TRUE
"R_22zybE62wc0uNTG",4,3,2,3,52,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.434302641380021,TRUE,TRUE,TRUE
"R_1opqwfXWI7AyH8u",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_2aKOnz8DBsq3X9n",2,3,2,2,44,"alex","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.753349767362547,TRUE,TRUE,TRUE
"R_2P0Yndwo4Ji1MaA",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_1LTJFYxqUUhxvuN",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",37,1,2,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_3qx03RkFUf1f3P0",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_1o6hwbIQDlxhIu2",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_W26nbjuk87DI69b",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_3IaeyuoHsuZH6EH",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_1FbS2NPcZwFoCjq",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_6yTqkuWEUNdzVFn",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_12hHUeMiqN30RmN",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_2rNslOF6klCYbw4",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_3qEYvP8LNEvGXOK",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_3LYlzOgqLqG5EdH",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_AtguLjzUDfA4IjT",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_3Ep2hTcriiNQpdu",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_29vpEyT5WcD1sDv",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_1NsONwKCbrMmjbO",3,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_24jUsMvVYY1xW1d",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",38,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_1ImySObl7m8irUq",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",35,1,2,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_9KSLmMBn6cDsKYN",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_1GxFtlmjSMieQUH",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_1OBwIa2SEoiO5EO",2,1,1,2,55,"alex","non-diagnostic","ND1","bad",35,2,2,3,1.5,-0.759374161006766,TRUE,TRUE,TRUE
"R_217CQKTzinxFvb4",7,7,7,7,65,"alex","non-diagnostic","ND2","bad",28,2,1,3,7,0.778527237928376,TRUE,TRUE,TRUE
"R_vkvv7x21s4MTdgB",2,2,4,3,30,"alex","non-diagnostic","ND2","bad",21,1,2,1,2.75,-0.859166042595631,TRUE,TRUE,TRUE
"R_21He1ZDJwS6EySq",2,2,3,2,55,"alex","non-diagnostic","ND2","bad",38,2,2,4,2.25,-0.572126080219317,TRUE,TRUE,TRUE
"R_3rP7RohtkyOBNAR",6,5,5,6,85,"alex","non-diagnostic","ND2","bad",36,1,3,1,5.5,0.733528689341168,TRUE,TRUE,TRUE
"R_2YLEHiwnlk0gkAW",3,2,3,2,67,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.5,-0.312011485497552,TRUE,TRUE,TRUE
"R_2Eau6IiNFTuDp70",4,3,2,3,59,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_21aG7aR6j20jlIC",3,4,1,3,54,"alex","non-diagnostic","ND2","bad",30,1,1,3,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_2Tq3PXK6EMkybQm",5,6,5,6,77,"alex","non-diagnostic","ND2","bad",32,1,2,1,5.5,0.601729644146092,TRUE,TRUE,TRUE
"R_2SqzL1c7yif2KX5",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_3fp1ubg9ClWt6mH",1,2,2,2,43,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.894656701870231,TRUE,TRUE,TRUE
"R_YcvrUZHSwSHa97b",2,3,2,1,56,"alex","non-diagnostic","ND2","bad",38,1,1,1,2,-0.618067226499082,TRUE,TRUE,TRUE
"R_3GdF2azPVNQV6C9",1,2,1,2,54,"alex","non-diagnostic","ND2","bad",36,2,1,1,1.5,-0.775849041656151,TRUE,TRUE,TRUE
"R_1FslKqBLvWgb6rY",3,3,2,4,54,"alex","non-diagnostic","ND2","bad",32,1,1,3,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_23jRPKYPzb2rcpr",1,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,2.25,-0.588600960868701,TRUE,TRUE,TRUE
"R_3iDxR5birdKJzr1",2,3,3,4,56,"alex","non-diagnostic","ND2","bad",32,1,1,4,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_3lY7lEWO7Ox4u15",2,3,2,2,52,"alex","non-diagnostic","ND2","bad",36,1,2,3,2.25,-0.62155072216747,TRUE,TRUE,TRUE
"R_1OHo04lDKCppbk6",3,2,2,4,55,"alex","non-diagnostic","ND2","bad",33,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_RxeW5eNJTmKDwMV",2,1,1,2,54,"alex","non-diagnostic","ND2","bad",33,2,1,1,1.5,-0.775849041656151,TRUE,TRUE,TRUE
"R_2RPxc2nRt0MrUk7",2,2,1,2,53,"alex","non-diagnostic","ND2","bad",37,2,2,1,1.75,-0.729907895376385,TRUE,TRUE,TRUE
"R_30wTNgmKUAabsrD",1,2,1,1,53,"alex","non-diagnostic","ND2","bad",37,2,1,1,1.25,-0.854739949234685,TRUE,TRUE,TRUE
"R_1jAI26ua9Ul9eRD",2,2,1,1,59,"alex","non-diagnostic","ND2","bad",37,2,1,1,1.5,-0.693474638409228,TRUE,TRUE,TRUE
"R_1FkRUWnVjR6ljNB",2,2,1,1,56,"alex","non-diagnostic","ND2","bad",34,2,1,1,1.5,-0.742899280357382,TRUE,TRUE,TRUE
"R_1Qnh8m6KEvN7G5Q",4,3,2,2,66,"alex","non-diagnostic","ND2","bad",35,1,1,4,2.75,-0.266070339217787,TRUE,TRUE,TRUE
"R_2WTin98vOwg8FQD",3,2,3,3,58,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_1IZuLZilAjwveXd",2,3,2,3,38,"alex","non-diagnostic","ND2","bad",36,1,1,1,2.5,-0.789783024329704,TRUE,TRUE,TRUE
"R_2Yukdw6QoQ4m0r4",2,2,1,2,47,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.828757179272693,TRUE,TRUE,TRUE
"R_basTQ7J3tbj7f7X",2,2,1,2,52,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.74638277602577,TRUE,TRUE,TRUE
"R_etCVaNe2pUcNDa1",2,3,2,2,51,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.25,-0.638025602816855,TRUE,TRUE,TRUE
"R_1kYwp0w26DcYkzP",2,1,2,1,37,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.05592201269569,TRUE,TRUE,TRUE
"R_3gNs86oOdzKsO9Q",3,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_eeQi0Zcdg03iocp",2,1,2,1,38,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.0394471320463,TRUE,TRUE,TRUE
"R_1eLhuMMOMH6hiIC",1,2,2,1,44,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-0.940597848149996,TRUE,TRUE,TRUE
"R_1ON8pgZDUup32PK",2,1,2,1,33,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.5,-1.12182153529323,TRUE,TRUE,TRUE
"R_O9Jkj3DSRnvOsSZ",2,2,2,2,52,"alex","non-diagnostic","ND2","bad",34,1,1,1,2,-0.68396674909662,TRUE,TRUE,TRUE
"R_2YrgGEUznGm1jRk",2,1,1,2,35,"alex","non-diagnostic","ND2","bad",34,1,1,4,1.5,-1.08887177399446,TRUE,TRUE,TRUE
"R_1LdSpEV45lR7Eos",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_27PyFr9Mj463VY5",6,7,6,7,83,"alex","non-diagnostic","ND2","bad",36,1,1,1,6.5,0.950243035758999,TRUE,TRUE,TRUE
"R_sXuX2OJGaiv0w7v",2,1,1,3,42,"alex","non-diagnostic","ND2","bad",32,2,2,4,1.75,-0.911131582519616,TRUE,TRUE,TRUE
"R_C8Eq4kbKOE5MVq1",6,7,6,7,84,"alex","non-diagnostic","ND2","bad",36,1,1,1,6.5,0.966717916408383,TRUE,TRUE,TRUE
"R_248d2EbQYWSTwUm",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_Q6brlesEqii9AMV",6,7,6,7,87,"alex","non-diagnostic","ND2","bad",36,1,1,1,6.5,1.01614255835654,TRUE,TRUE,TRUE
"R_1FgODbIl1oCHYnz",3,3,2,3,52,"alex","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_2s0fdx9wHDyZqIA",1,1,1,1,23,"alex","non-diagnostic","ND2","bad",28,2,3,4,1,-1.41140239564537,TRUE,TRUE,TRUE
"R_273vYw5Jgwz22gv",2,1,1,2,37,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.05592201269569,TRUE,TRUE,TRUE
"R_33pgdMFADJdS2Gi",1,2,2,1,32,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.13829641594261,TRUE,TRUE,TRUE
"R_1F9z5lOlc847LuD",2,1,1,2,44,"alex","non-diagnostic","ND2","bad",35,1,2,4,1.5,-0.940597848149996,TRUE,TRUE,TRUE
"R_eEwHD7jGa5eAVJn",4,3,2,3,53,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_1hYlVqTEsY6vvdS",2,1,2,1,39,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.02297225139692,TRUE,TRUE,TRUE
"R_11XVdnmibRsU7Am",2,1,1,2,43,"alex","non-diagnostic","ND2","bad",37,1,3,4,1.5,-0.957072728799381,TRUE,TRUE,TRUE
"R_1eFtHIlQqznr4iU",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_das8CGRuYjFMarv",6,7,6,7,86,"alex","non-diagnostic","ND2","bad",36,1,1,1,6.5,0.999667677707152,TRUE,TRUE,TRUE
"R_20P2Gk6zhPMSgcO",2,2,1,2,43,"alex","non-diagnostic","ND2","bad",36,1,2,3,1.75,-0.894656701870231,TRUE,TRUE,TRUE
"R_AvAKDSfdL7oshlD",2,2,1,2,35,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.02645574706531,TRUE,TRUE,TRUE
"R_1cZbYFddsMGUxNL",2,2,2,2,36,"alex","non-diagnostic","ND2","bad",35,1,1,1,2,-0.947564839486773,TRUE,TRUE,TRUE
"R_24Ofs4uW78zah19",2,1,2,2,29,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-1.12530503096162,TRUE,TRUE,TRUE
"R_1fg8HEGfKps2IG1",4,3,2,3,52,"alex","non-diagnostic","ND2","bad",36,1,1,3,3,-0.434302641380021,TRUE,TRUE,TRUE
"R_sXwSvZlj1cNfVQJ",2,2,2,2,35,"alex","non-diagnostic","ND2","bad",35,1,1,1,2,-0.964039720136158,TRUE,TRUE,TRUE
"R_3fNuLJxoJke1oBs",2,2,1,2,34,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.04293062771469,TRUE,TRUE,TRUE
"R_2YlzDiSFnmNRa76",3,2,2,1,41,"alex","non-diagnostic","ND2","bad",35,1,1,1,2,-0.86519043623985,TRUE,TRUE,TRUE
"R_RJQHyvBszaePyBX",2,1,2,2,44,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.75,-0.878181821220847,TRUE,TRUE,TRUE
"R_elBsyXGRMnnFA8V",4,3,2,3,52,"alex","non-diagnostic","ND2","bad",36,1,2,1,3,-0.434302641380021,TRUE,TRUE,TRUE
"R_b2x7o74hpEnnpQd",4,3,2,3,53,"alex","non-diagnostic","ND2","bad",36,1,1,3,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_2zMzuM3SDBYrDUg",4,3,2,3,52,"alex","non-diagnostic","ND2","bad",NA,NA,1,1,3,-0.434302641380021,TRUE,TRUE,TRUE
"R_3Gy5ZJQiTqRP2CX",4,3,2,3,53,"alex","non-diagnostic","ND2","bad",36,1,1,3,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_C238Cw0i8HX3Wmd",2,3,2,1,25,"alex","non-diagnostic","ND2","bad",36,1,1,1,2,-1.12878852663,TRUE,TRUE,TRUE
"R_a2Tz3P84GYwBidX",2,1,2,2,37,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.75,-0.993505985766538,TRUE,TRUE,TRUE
"R_Wus6Y6NMDqvPJwR",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_z7IsZGdPvN0geUp",2,1,2,2,25,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-1.19120455355915,TRUE,TRUE,TRUE
"R_2Yn3tuYZYwfSJlJ",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,4,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_YXhm1kkMeOoa8gh",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,4,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_1NymohQS8YJhLDZ",4,3,2,3,59,"alex","non-diagnostic","ND2","bad",37,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_1eUDkwukb2IZhDc",4,3,2,3,87,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,0.142318181348439,TRUE,TRUE,TRUE
"R_2bPK33N8KAETYt2",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",38,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_1OHxOqFiBxsGNsn",2,1,2,1,42,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.5,-0.973547609448766,TRUE,TRUE,TRUE
"R_rf1ZPuF6qc9gvNn",3,2,2,2,31,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.25,-0.967523215804546,TRUE,TRUE,TRUE
"R_xFvzfgVZf76fTi1",2,1,2,1,42,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-0.973547609448766,TRUE,TRUE,TRUE
"R_2uIZIl8LIlXLKk7",4,3,2,3,53,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_3I4PbZHyHIy3lx4",4,3,2,3,59,"alex","non-diagnostic","ND2","bad",37,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_1lmFLMORYikiHfD",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_3HvrPnXDySR0UoJ",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,3,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_1OUNmTh9Y6uaRQc",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_BVsL4m5ufdI5Dln",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_1dpgxbnzQtS55Lx",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_1gNKsRPtGEOgW71",2,1,2,2,35,"alex","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.02645574706531,TRUE,TRUE,TRUE
"R_1mITuCbrOBt1xTs",4,3,2,3,56,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_1Cd5qbEAOPmsADC",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_3k22OtEdcfjnCmL",4,3,2,3,53,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,-0.417827760730636,TRUE,TRUE,TRUE
"R_PLfnE6njUv2443n",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,1,1,3,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_erqxYwGrESfEsj7",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_2fCAKvmoDUFpNvH",4,3,2,3,59,"alex","non-diagnostic","ND2","bad",35,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_3jcxwvGqBstkX9F",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",37,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_1Oy3o5ClylZxGMd",2,3,2,2,34,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.25,-0.918098573856392,TRUE,TRUE,TRUE
"R_27s60GHvE1zgueu",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_27ybDX0h4wQDFQc",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,2,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_3IWYS9v65KqnLfz",2,2,3,2,24,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.25,-1.08284738035024,TRUE,TRUE,TRUE
"R_3KMUcDX0YVGL1KZ",2,3,2,2,45,"alex","non-diagnostic","ND2","bad",35,1,1,1,2.25,-0.736874886713162,TRUE,TRUE,TRUE
"R_31XmutLgcfFyH9R",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",35,1,2,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_egNYPX9rwSefDrP",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_Og6xad70Ub8PoaJ",4,3,2,3,59,"alex","non-diagnostic","ND2","bad",38,1,1,1,3,-0.318978476834329,TRUE,TRUE,TRUE
"R_31S1okLTK1oISTO",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_2zCTepIGKLsaeOy",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_3ITbjjXJhISOUCn",4,3,2,3,56,"alex","non-diagnostic","ND2","bad",36,1,2,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_2Vwm37CftO0vxX6",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
"R_2WvTqIk4bqqQjxL",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_1K9AMd2enSWnPAG",2,1,2,2,37,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.993505985766538,TRUE,TRUE,TRUE
"R_3kInEhHXhzyHH18",4,3,2,3,57,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_3rTCkftvE78wjvZ",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",38,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_3KoKMTugbmAU4Ek",1,2,2,2,41,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.927606463169,TRUE,TRUE,TRUE
"R_qvYWtp8BPje4wTf",4,3,2,3,58,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_3lLzoqhKQayXIQS",4,3,2,3,55,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_2AQeNH15pB4Luyb",1,2,2,1,31,"alex","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.154771296592,TRUE,TRUE,TRUE
"R_1n29g1CZIlYPxeP",4,3,2,3,54,"alex","non-diagnostic","ND2","bad",36,1,1,1,3,-0.401352880081252,TRUE,TRUE,TRUE
