"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_3nirJI8YxCrrkc6",6,6,6,6,84,"francis","diagnostic","NA",60,2,"MTurk",7,2,6,0.166680974897634
"R_1gjqmoHptZsq4GN",7,7,7,7,100,"francis","diagnostic","NA",33,2,"MTurk",7,5,7,1.40416863987654
"R_22XoIa59fOhVqRW",7,7,7,7,100,"francis","diagnostic","NA",55,1,"MTurk",7,2,7,1.40416863987654
"R_vdlSw7s0qm9Sj2p",4,5,4,5,50,"francis","diagnostic","NA",37,2,"MTurk",7,2,4.5,-2.08395357100527
"R_3px5YtStax1UXi9",6,6,5,6,90,"francis","diagnostic","NA",34,1,"MTurk",7,2,5.75,0.251712107087453
"R_1jdEl18VgvsHS1l",6,6,6,5,90,"francis","diagnostic","NA",37,1,"MTurk",7,2,5.75,0.251712107087453
"R_abiefAU2zrSU3Tz",7,7,7,7,84,"francis","diagnostic","NA",24,2,"MTurk",7,2,7,0.773123762381267
"R_ZwYke9csfKxmEal",6,6,7,5,80,"francis","diagnostic","NA",34,1,"MTurk",7,2,6,0.00891975552381542
"R_2AQYd23Avfbt2oL",6,5,6,5,71,"francis","diagnostic","NA",53,1,"MTurk",7,2,5.5,-0.649264381809093
"R_21ARbDEzzBM9eTM",6,7,5,5,95,"francis","diagnostic","NA",31,2,"MTurk",7,5,5.75,0.448913631304726
"R_3PBnC3LJVWXGfmm",6,7,7,7,85,"francis","diagnostic","NA",27,2,"MTurk",7,2,6.75,0.660953370353813
"R_2y7qgeXFZqcmjAz",7,7,7,7,100,"francis","diagnostic","NA",74,1,"MTurk",7,5,7,1.40416863987654
"R_1LFqUyhBG1IXtCd",6,3,4,6,68,"francis","diagnostic","NA",25,1,"MTurk",7,2,4.75,-1.22241738695218
"R_2aeGbgkf6IyLV2e",7,7,7,7,95,"francis","diagnostic","NA",31,1,"MTurk",7,2,7,1.20696711565927
"R_1f0Xp5YDKrQlvjD",5,7,2,1,78,"francis","diagnostic","NA",48,1,"MTurk",7,1,3.75,-1.43445712600127
"R_4IMjcchsb2i3gA1",7,6,6,7,99,"francis","diagnostic","NA",25,2,"MTurk",7,4,6.5,1.06150694129127
"R_1CdWxEKQatVTRup",6,6,6,6,94,"alex","non-diagnostic","ND1",34,2,"MTurk",NA,5,6,0.56108402333218
"R_2XhqxlEcfmjCYFj",7,7,6,6,76,"alex","non-diagnostic","ND1",30,1,"MTurk",NA,2,6.5,0.154379929891814
"R_1IuBXHKAkUYxk5u",6,7,6,7,83,"alex","non-diagnostic","ND1",37,2,"MTurk",7,5,6.5,0.430462063795996
"R_3R7U97UHODf40jB",7,6,7,6,86,"alex","non-diagnostic","ND1",40,2,"MTurk",7,NA,6.5,0.54878297832636
"R_3LbuIPtnOLx4CbY",6,6,5,6,75,"alex","non-diagnostic","ND1",48,2,"MTurk",7,NA,5.75,-0.339892465564366
"R_3frSr43pSrnyhUd",7,6,5,6,70,"alex","non-diagnostic","ND1",27,1,"MTurk",7,2,6,-0.385483292910731
"R_PTLKxIUgpAl7oOJ",5,6,5,6,91,"alex","non-diagnostic","ND1",49,1,"MTurk",7,NA,5.5,0.13954171506
"R_2t5cxeCfDIvwCob",7,6,6,6,74,"alex","non-diagnostic","ND1",38,1,"MTurk",7,2,6.25,-0.076111376666004
"R_OeOcydAydPFaVqN",6,7,6,6,82,"alex","non-diagnostic","ND1",55,1,"MTurk",NA,5,6.25,0.239411062081633
"R_2y4v1MGAg6mU4D3",5,6,5,6,77,"alex","non-diagnostic","ND1",29,2,"MTurk",7,2,5.5,-0.412622552748365
"R_2R4VADTEQGptD2T",7,7,7,4,80,"alex","non-diagnostic","ND1",34,1,"MTurk",7,2,6.25,0.160530452394724
"R_2wsNsAw2e50MQvm",7,7,7,6,89,"alex","non-diagnostic","ND1",30,1,"MTurk",7,2,6.75,0.818714589727632
"R_qCLoC5Rkjiwx1Fn",7,7,7,7,92,"alex","non-diagnostic","ND1",35,1,"MTurk",NA,2,7,1.0886462011289
"R_3e3lRTrOcjNJ4Iz",6,7,6,6,82,"alex","non-diagnostic","ND1",30,1,"MTurk",7,2,6.25,0.239411062081633
"R_10ooG4vGDBfz9uS",5,4,6,7,50,"alex","non-diagnostic","ND1",24,1,"MTurk",7,NA,5.5,-1.47751078352164
"R_spNjMOqtcRNJkf7",7,6,7,6,82,"alex","non-diagnostic","ND1",43,1,"MTurk",7,5,6.5,0.391021758952541
"R_3n5WeYElSwPIaa9",6,4,4,5,70,"alex","non-diagnostic","ND1",24,1,"MTurk",7,2,4.75,-1.14353677726527
"R_2anR5STIrq5vtBH",6,6,7,7,87,"alex","non-diagnostic","ND1",31,1,"MTurk",7,2,6.5,0.588223283169814
"R_21AIGrbsYjv41tA",5,5,6,7,79,"alex","non-diagnostic","ND1",30,2,"MTurk",7,5,5.75,-0.182131246190547
"R_2uCdKYR5SKI6SRV",7,7,7,6,95,"alex","non-diagnostic","ND1",30,1,"MTurk",7,3,6.75,1.05535641878836
"R_ZKlHDEnP76q5hpT",7,7,7,7,83,"alex","non-diagnostic","ND1",27,2,"MTurk",NA,2,7,0.733683457537812
"R_20OrtUMcd7LjCWG",5,6,6,6,70,"alex","non-diagnostic","ND1",36,1,"MTurk",7,NA,5.75,-0.537093989781639
"R_2qwML3Zv1N2a7i1",7,7,7,7,95,"alex","non-diagnostic","ND1",34,2,"MTurk",NA,2,7,1.20696711565927
"R_RFyakcp6rS5zgFr",7,7,7,7,100,"alex","non-diagnostic","ND1",45,2,"MTurk",NA,2,7,1.40416863987654
"R_33pg8zV3cydOsST",7,7,7,7,56,"alex","non-diagnostic","ND1",33,2,"MTurk",NA,2,7,-0.331204773235462
"R_3J2zRzggCoRUzVA",7,6,7,6,70,"alex","non-diagnostic","ND1",34,2,"MTurk",7,3,6.5,-0.0822618991689141
"R_322PkULn5qVmylk",4,5,6,4,73,"alex","non-diagnostic","ND1",45,1,"MTurk",7,2,4.75,-1.02521586273491
"R_2gFserzQKyqFHlD",7,6,7,7,100,"alex","non-diagnostic","ND1",30,1,"MTurk",NA,2,6.75,1.25255794300563
"R_wYv32wq7IR178Qh",7,6,7,6,96,"alex","non-diagnostic","ND1",47,2,"MTurk",1,5,6.5,0.943186026760906
"R_1je1JiPgTxr6aK1",1,6,4,7,71,"alex","non-diagnostic","ND1",24,1,"MTurk",7,NA,4.5,-1.25570716929273
"R_1gjxcNa4a17dwoo",5,6,5,6,80,"alex","non-diagnostic","ND1",25,1,"MTurk",7,NA,5.5,-0.294301638218001
"R_Rz67FOauslb2NrP",6,5,2,6,66,"alex","non-diagnostic","ND1",30,1,"MTurk",7,2,4.75,-1.30129799663909
"R_2aCxQcSz4m8bvw7",5,5,6,6,85,"alex","non-diagnostic","ND1",25,2,"MTurk",NA,2,5.5,-0.0971001140007281
"R_1CkaZn7LLTMY5fu",7,7,7,7,100,"alex","non-diagnostic","ND1",48,1,"MTurk",7,2,7,1.40416863987654
"R_1f7abUmtErdBIwk",6,3,5,5,70,"alex","non-diagnostic","ND1",44,2,"MTurk",4,2,4.75,-1.14353677726527
"R_3JDIdjPs5QXpQL7",6,6,6,7,78,"alex","non-diagnostic","ND1",45,1,"MTurk",NA,2,6.25,0.0816498427078145
"R_qCkTuPjvhBjeFkB",5,4,4,4,56,"alex","non-diagnostic","ND1",43,1,"MTurk",NA,2,4.25,-1.99892243881545
"R_3nGlaJ0JvEgkjxV",6,6,7,7,93,"alex","non-diagnostic","ND1",65,2,"MTurk",7,2,6.5,0.824865112230542
"R_26apDyYV6YpfW7i",7,6,7,6,86,"alex","non-diagnostic","ND1",42,2,"MTurk",7,2,6.5,0.54878297832636
"R_3h3X68fG6UYcrBi",6,6,6,6,83,"alex","non-diagnostic","ND1",44,1,"MTurk",7,NA,6,0.127240670054179
"R_pbWlL2aYYUL1YDT",7,7,7,7,100,"alex","non-diagnostic","ND1",31,1,"MTurk",NA,2,7,1.40416863987654
"R_2rpyXQKNoOY0AeT",7,7,7,7,86,"alex","non-diagnostic","ND1",33,1,"MTurk",7,NA,7,0.852004372068176
"R_3lLdgaCN0FLOKjF",7,7,7,7,100,"alex","non-diagnostic","ND1",40,1,"MTurk",7,NA,7,1.40416863987654
"R_YQv4NIO2o9R9hm1",6,5,6,5,74,"alex","non-diagnostic","ND1",32,2,"MTurk",7,NA,5.5,-0.530943467278729
"R_2QohbpbPKf3Gj6F",7,6,6,7,79,"alex","non-diagnostic","ND1",28,1,"MTurk",NA,2,6.5,0.272700844422177
"R_0ooAxU78aJMRuo1",6,7,7,6,96,"alex","non-diagnostic","ND1",25,1,"MTurk",7,NA,6.5,0.943186026760906
"R_3izr3HhKmYKqgQO",7,6,7,6,92,"alex","non-diagnostic","ND1",30,2,"MTurk",7,NA,6.5,0.785424807387087
"R_DIV14hPSPUOlU9X",7,6,6,7,86,"alex","non-diagnostic","ND1",38,1,"MTurk",7,NA,6.5,0.54878297832636
"R_2bT4sQL7hq6ZYmF",7,7,7,7,91,"alex","non-diagnostic","ND1",59,1,"MTurk",NA,5,7,1.04920589628545
"R_z7pwJZsZLoWOfsJ",7,7,7,7,100,"alex","non-diagnostic","ND1",34,1,"MTurk",NA,2,7,1.40416863987654
"R_1gRXt74ODY0TLkf",7,7,6,5,77,"alex","non-diagnostic","ND1",53,2,"MTurk",NA,2,6.25,0.0422095378643599
"R_cSUsuLHiBgR5GPn",6,7,6,7,82,"alex","non-diagnostic","ND1",25,1,"MTurk",7,NA,6.5,0.391021758952541
"R_RgaES51ovs7P5Xb",7,7,7,7,100,"alex","non-diagnostic","ND1",30,2,"MTurk",7,NA,7,1.40416863987654
"R_33qE78lucoiGpCu",5,5,5,5,72,"alex","non-diagnostic","ND1",36,1,"MTurk",7,NA,5,-0.913045470707455
"R_2zGYdRgHX213k6k",6,6,6,6,69,"alex","non-diagnostic","ND1",31,2,"MTurk",NA,2,6,-0.424923597754185
"R_3kLkwJN6MRPQJRA",7,7,7,7,97,"alex","non-diagnostic","ND1",38,1,"MTurk",2,5,7,1.28584772534618
"R_2QsoYA8jdwTC0jt",7,7,7,7,92,"alex","non-diagnostic","ND1",40,1,"MTurk",7,NA,7,1.0886462011289
"R_2rBdMdvckppQnF9",6,7,7,6,82,"alex","non-diagnostic","ND1",25,1,"MTurk",NA,2,6.5,0.391021758952541
"R_2zpVjUGyYgfho4V",6,6,5,6,67,"alex","non-diagnostic","ND1",54,2,"MTurk",7,NA,5.75,-0.655414904312003
"R_3CDHvtHZLTq1Moe",7,7,6,7,91,"alex","non-diagnostic","ND1",55,2,"MTurk",NA,5,6.75,0.897595199414541
"R_cupeJJ5ZyHUOgzT",7,7,7,7,100,"alex","non-diagnostic","ND1",22,2,"MTurk",7,5,7,1.40416863987654
"R_3e8JpHudJWdydZi",7,7,6,6,96,"alex","non-diagnostic","ND1",30,2,"MTurk",7,NA,6.5,0.943186026760906
"R_1Hp2ejVLCUh9YJO",5,6,4,6,82,"alex","non-diagnostic","ND1",64,1,"MTurk",7,2,5.25,-0.367031725402
"R_33EBLmn3QWRSMul",5,5,5,5,71,"alex","non-diagnostic","ND1",30,1,"MTurk",7,NA,5,-0.952485775550909
"R_1jxkpsViUk0GXdH",5,6,7,4,82,"alex","non-diagnostic","ND1",52,2,"MTurk",7,2,5.5,-0.215421028531092
"R_WoML9GPc1xlB1lv",3,6,4,6,60,"alex","non-diagnostic","ND1",41,2,"MTurk",7,2,4.75,-1.53793982569982
"R_3EtXy7aa9hhLWH0",7,7,7,7,100,"alex","non-diagnostic","ND1",52,2,"MTurk",7,5,7,1.40416863987654
"R_3h6HexjTyAIoXch",6,6,5,6,71,"alex","non-diagnostic","ND1",31,1,"MTurk",7,2,5.75,-0.497653684938184
"R_RUpLQB0pAo8hfjP",7,7,7,7,100,"alex","non-diagnostic","ND2",28,1,"MTurk",7,2,7,1.40416863987654
"R_Z8FYwXiRCJYlebD",7,7,7,7,100,"alex","non-diagnostic","ND2",30,1,"MTurk",7,2,7,1.40416863987654
"R_8igDRON7yAtNsu5",7,7,7,7,100,"alex","non-diagnostic","ND2",56,1,"MTurk",7,2,7,1.40416863987654
"R_3q8KJCiUSFMsUIr",6,7,6,7,83,"alex","non-diagnostic","ND2",36,1,"MTurk",7,3,6.5,0.430462063795996
"R_1q9RNihAg9rgXxN",6,6,6,6,78,"alex","non-diagnostic","ND2",37,2,"MTurk",7,2,6,-0.0699608541630938
"R_2pReVyyfQJoAtZJ",4,6,5,7,84,"alex","non-diagnostic","ND2",32,1,"MTurk",7,2,5.5,-0.136540418844183
"R_3ezyz8YHbfB80Ya",6,7,6,7,76,"alex","non-diagnostic","ND2",25,2,"MTurk",2,2,6.5,0.154379929891814
"R_23fovW9g60gIr6H",7,7,6,7,80,"alex","non-diagnostic","ND2",30,1,"MTurk",7,5,6.75,0.46375184613654
"R_t0eX5o5y4YAinoB",6,7,6,7,89,"alex","non-diagnostic","ND2",29,1,"MTurk",7,3,6.5,0.667103892856723
"R_3KImqrXPzBwaTja",6,7,6,6,87,"alex","non-diagnostic","ND2",31,1,"MTurk",7,5,6.25,0.436612586298906
"R_di23wNOKDZqA7fz",5,7,6,6,80,"alex","non-diagnostic","ND2",30,1,"MTurk",1,2,6,0.00891975552381542
"R_3q9vsfLQDlGmTBE",7,6,7,6,98,"alex","non-diagnostic","ND2",29,2,"MTurk",7,1,6.5,1.02206663644781
"R_2tXJBLns4MTeHfP",7,7,7,7,100,"alex","non-diagnostic","ND2",51,1,"MTurk",7,2,7,1.40416863987654
"R_C2D0r63WEfnqtON",6,7,6,7,76,"alex","non-diagnostic","ND2",30,1,"MTurk",7,2,6.5,0.154379929891814
"R_qvURK9NI5JuencJ",6,5,6,6,79,"alex","non-diagnostic","ND2",43,2,"MTurk",7,2,5.75,-0.182131246190547
"R_3Mcn253XIZ0gKaY",6,5,4,3,61,"alex","non-diagnostic","ND2",24,1,"MTurk",7,1,4.5,-1.65011021772727
"R_1dtUPhHj31p9g6n",7,7,7,7,100,"alex","non-diagnostic","ND2",46,1,"MTurk",7,5,7,1.40416863987654
"R_21GPCph3GHIpi40",6,7,6,7,94,"alex","non-diagnostic","ND2",22,1,"MTurk",1,5,6.5,0.864305417073996
"R_2rPbVOtWC7YPthz",5,7,5,6,72,"alex","non-diagnostic","ND2",53,1,"MTurk",7,3,5.75,-0.45821338009473
"R_30jyXWUGyPoOOAD",5,6,5,7,77,"alex","non-diagnostic","ND2",46,1,"MTurk",7,3,5.75,-0.261011855877457
"R_p4YCt1JsG1LYu6B",5,5,6,7,79,"alex","non-diagnostic","ND2",41,2,"MTurk",7,3,5.75,-0.182131246190547
"R_AgtPSfX636u0A0h",6,5,6,5,77,"alex","non-diagnostic","ND2",29,1,"MTurk",7,5,5.5,-0.412622552748365
"R_3jV8GLat9jMCmA4",7,6,7,6,99,"alex","non-diagnostic","ND2",33,1,"MTurk",7,3,6.5,1.06150694129127
"R_3dLCHZDLCwkmFr2",6,4,5,5,76,"alex","non-diagnostic","ND2",48,1,"MTurk",7,3,5,-0.755284251333636
"R_3mn8LTx9qaGr2wS",7,7,7,7,94,"alex","non-diagnostic","ND2",46,2,"MTurk",7,3,7,1.16752681081581
"R_3hnX17w7vG44agQ",6,6,6,7,88,"alex","non-diagnostic","ND2",40,2,"MTurk",7,3,6.25,0.476052891142361
"R_2B9ZYFWwd9K9kCg",5,7,6,6,78,"alex","non-diagnostic","ND2",45,1,"MTurk",7,5,6,-0.0699608541630938
"R_OjOv0ZmSYUgF3vX",6,7,6,6,99,"alex","non-diagnostic","ND2",53,1,"MTurk",7,3,6.25,0.909896244420361
"R_DNY4B4EPmRkJWmd",6,5,6,6,95,"alex","non-diagnostic","ND2",50,2,"MTurk",7,1,5.75,0.448913631304726
"R_3fT7MbPBBBnXqFl",6,7,6,7,70,"alex","non-diagnostic","ND2",30,2,"MTurk",7,5,6.5,-0.0822618991689141
"R_1dcQyZJMbbNKA1Y",7,7,7,6,75,"alex","non-diagnostic","ND2",24,2,"MTurk",7,2,6.75,0.266550321919267
"R_YakmCoEAC378qs1",4,5,6,7,99,"alex","non-diagnostic","ND2",40,1,"MTurk",7,3,5.5,0.455064153807636
"R_1oFpyu46M7WmHpv",5,5,5,4,77,"alex","non-diagnostic","ND2",39,2,"MTurk",7,3,4.75,-0.86745464336109
"R_31Nkh9eoUYvPB9S",7,6,5,7,73,"alex","non-diagnostic","ND2",56,1,"MTurk",7,3,6.25,-0.115551681509459
"R_2f1YAiFQu8n7G9W",6,7,6,7,90,"alex","non-diagnostic","ND2",52,1,"MTurk",1,5,6.5,0.706544197700178
"R_AajX9NGNIlZtY7n",6,6,5,6,72,"alex","non-diagnostic","ND2",45,1,"MTurk",7,3,5.75,-0.45821338009473
"R_2vYpiQqaoeuWshA",5,3,5,4,68,"alex","non-diagnostic","ND2",36,1,"MTurk",7,2,4.25,-1.525638780694
"R_SAXujaF7JWCDkiJ",7,7,7,7,97,"alex","non-diagnostic","ND2",34,1,"MTurk",7,3,7,1.28584772534618
"R_24XGLOha85FAOc1",7,6,7,7,84,"alex","non-diagnostic","ND2",45,2,"MTurk",1,2,6.75,0.621513065510359
"R_2y8c10sni4r0fLH",4,5,6,7,100,"alex","non-diagnostic","ND2",50,1,"MTurk",7,2,5.5,0.494504458651091
"R_3MM7gB96WfuW6a7",7,6,7,7,89,"alex","non-diagnostic","ND2",39,1,"MTurk",7,5,6.75,0.818714589727632
"R_08vAfE4RSxdXJ85",6,5,5,6,70,"alex","non-diagnostic","ND2",43,1,"MTurk",7,3,5.5,-0.688704686652547
"R_3saUQyjAjgo1WbD",7,7,7,7,83,"alex","non-diagnostic","ND2",27,1,"MTurk",7,2,7,0.733683457537812
"R_1hSVjj7B18TAHhU",5,6,5,6,90,"alex","non-diagnostic","ND2",54,1,"MTurk",7,3,5.5,0.100101410216545
"R_1F4BQtvDKGTtDsA",7,6,6,7,90,"alex","non-diagnostic","ND2",30,2,"MTurk",2,5,6.5,0.706544197700178
"R_6mQPEzREEmu4rJL",7,7,7,7,100,"alex","non-diagnostic","ND2",30,1,"MTurk",7,2,7,1.40416863987654
"R_3qTJOYjY5v730Rp",7,5,6,5,71,"alex","non-diagnostic","ND2",37,1,"MTurk",7,5,5.75,-0.497653684938184
"R_ZwbFupdj8zjE8SZ",6,7,6,6,78,"alex","non-diagnostic","ND2",29,2,"MTurk",7,2,6.25,0.0816498427078145
"R_2sYoo9rm5uBUn4h",5,6,5,5,77,"alex","non-diagnostic","ND2",30,1,"MTurk",1,5,5.25,-0.564233249619273
"R_2zYHKH4nzvR8gf2",6,5,5,5,78,"alex","non-diagnostic","ND2",57,2,"MTurk",7,3,5.25,-0.524792944775819
"R_3jTE07N3rfIELt5",7,7,7,7,98,"alex","non-diagnostic","ND2",34,2,"MTurk",7,2,7,1.32528803018963
"R_1gSVo0Oh0vPHaSc",6,6,6,6,80,"alex","non-diagnostic","ND2",37,1,"MTurk",7,2,6,0.00891975552381542
"R_2zdN9mTV0Hm1heA",6,5,6,5,80,"alex","non-diagnostic","ND2",29,2,"MTurk",7,2,5.5,-0.294301638218001
"R_1mKn6POT5oareOl",7,7,7,7,93,"alex","non-diagnostic","ND2",59,1,"MTurk",7,5,7,1.12808650597236
"R_1mPDNtALjSoX9CL",6,5,6,6,77,"alex","non-diagnostic","ND2",45,1,"MTurk",2,5,5.75,-0.261011855877457
"R_2anT9dHdXHEKCaL",6,6,7,7,79,"alex","non-diagnostic","ND2",25,1,"MTurk",7,2,6.5,0.272700844422177
"R_3R2WXFkkSdrBF2m",5,6,6,6,83,"alex","non-diagnostic","ND2",47,2,"MTurk",7,2,5.75,-0.024370026816729
"R_1o6bdHTtIcpvmzs",6,6,7,6,82,"alex","non-diagnostic","ND2",58,1,"MTurk",7,2,6.25,0.239411062081633
"R_3lz90XA8vQB0W79",4,6,5,4,85,"alex","non-diagnostic","ND2",41,2,"MTurk",7,2,4.75,-0.551932204613453
"R_2bQzibeofHxevtk",5,6,4,5,82,"alex","non-diagnostic","ND2",30,2,"MTurk",7,2,5,-0.518642422272908
"R_1f0Z2zEqFvfd7px",4,5,5,6,50,"alex","non-diagnostic","ND2",50,1,"MTurk",7,2,5,-1.78073217726346
"R_sdmJVWyN6WNr5qF",5,5,4,4,67,"alex","non-diagnostic","ND2",45,2,"MTurk",7,2,4.5,-1.41346838866654
"R_3nqtA4szUNLSMS9",7,6,7,7,100,"alex","non-diagnostic","ND2",40,1,"MTurk",7,2,6.75,1.25255794300563
"R_3r1JsxsCPEhXSy6",6,6,7,6,75,"alex","non-diagnostic","ND2",59,1,"MTurk",7,2,6.25,-0.0366710718225493
"R_3HGo9LOPpY4eHWg",6,4,5,6,56,"alex","non-diagnostic","ND2",34,2,"MTurk",7,2,5.25,-1.39247965133182
"R_7P6DggR4bSfzHJn",4,5,1,5,50,"alex","non-diagnostic","ND2",26,1,"MTurk",7,2,3.75,-2.538785661618
"R_Q0wt1WIiqPxJkTn",7,6,7,7,96,"alex","non-diagnostic","ND2",44,2,"MTurk",7,5,6.75,1.09479672363181
"R_21za5gwdo8W3LFC",6,7,6,7,90,"alex","non-diagnostic","ND2",56,2,"MTurk",7,5,6.5,0.706544197700178
"R_11i3XMoHQ19AFNz",6,2,7,3,72,"alex","non-diagnostic","ND2",25,1,"MTurk",7,2,4.5,-1.21626686444927
"R_3oyZkz8c1DPm2Oe",5,5,6,6,86,"alex","non-diagnostic","ND2",30,2,"MTurk",7,2,5.5,-0.0576598091572735
"R_3jceuV2DNt8S8WE",7,3,6,3,74,"alex","non-diagnostic","ND2",32,1,"MTurk",4,5,4.75,-0.985775557891454
"R_R3kvK0GJFbEt9yF",6,6,6,6,78,"alex","non-diagnostic","ND2",43,1,"MTurk",7,2,6,-0.0699608541630938
"R_tLCls3ycxlMbyrD",7,5,7,6,75,"alex","non-diagnostic","ND2",27,2,"MTurk",7,2,6.25,-0.0366710718225493
"R_1CCnidQbdxAR9dc",6,7,7,7,92,"alex","non-diagnostic","ND2",45,1,"MTurk",7,2,6.75,0.937035504257995
"R_2z6Jv3OoQe5olGl",6,7,6,7,82,"alex","non-diagnostic","ND2",33,1,"MTurk",7,2,6.5,0.391021758952541
"R_3rUrg6jqqMSd7TQ",5,5,5,5,75,"alex","non-diagnostic","ND2",30,1,"MTurk",1,2,5,-0.794724556177091
"R_1rdG7kchmtS1CU1",6,6,7,6,58,"alex","non-diagnostic","ND2",55,2,"MTurk",7,2,6.25,-0.707156254161278
"R_2czKjOQkRw6iQjs",7,6,6,7,85,"alex","non-diagnostic","ND2",29,2,"MTurk",7,2,6.5,0.509342673482905
"R_31BhIYDTbCYiigh",5,6,5,6,80,"alex","non-diagnostic","ND2",25,2,"MTurk",7,5,5.5,-0.294301638218001
"R_3dQKT0WZISycX4t",6,6,6,5,70,"alex","non-diagnostic","ND2",47,1,"MTurk",7,3,5.75,-0.537093989781639
"R_1JOT6XOa89rnM9z",5,5,4,4,62,"alex","non-diagnostic","ND2",29,1,"MTurk",7,5,4.5,-1.61066991288382
"R_O7PcKBo6UeSvQRP",5,3,6,6,40,"alex","non-diagnostic","ND2",44,1,"MTurk",7,2,5,-2.175135225698
"R_1LNEmn1K2Ed7fsf",5,6,6,5,59,"alex","non-diagnostic","ND2",55,1,"MTurk",7,3,5.5,-1.12254803993055
"R_1rugU3arsS4vVPT",5,6,5,6,90,"alex","non-diagnostic","ND2",33,2,"MTurk",7,3,5.5,0.100101410216545
"R_2YDq8kuV0Cm81Uy",5,6,5,5,38,"alex","non-diagnostic","ND2",44,1,"MTurk",7,2,5.25,-2.102405138514
"R_XUlRSOF5MLcH3Xz",6,3,5,5,58,"alex","non-diagnostic","ND2",27,1,"MTurk",7,2,4.75,-1.61682043538673
"R_12A06wWO7yQnKL1",4,5,4,4,73,"alex","non-diagnostic","ND2",37,1,"MTurk",4,2,4.25,-1.32843725647672
"R_38j85DE2y1tPZ85",7,7,7,7,92,"alex","non-diagnostic","ND2",29,1,"MTurk",7,5,7,1.0886462011289
"R_5cmrofQEN8uA4a5",7,7,7,7,100,"alex","non-diagnostic","ND2",43,1,"MTurk",7,2,7,1.40416863987654
"R_DvpmT2YfeFmWxiN",4,2,3,5,57,"alex","non-diagnostic","ND2",35,1,"MTurk",7,2,3.5,-2.41431422458472
"R_d1ovRJcvYXw5A41",7,7,7,7,100,"alex","non-diagnostic","ND2",30,2,"MTurk",7,2,7,1.40416863987654
"R_3NOpVSOc9QOMRP0",6,6,7,7,91,"alex","non-diagnostic","ND2",37,1,"MTurk",7,2,6.5,0.745984502543632
"R_1gSVk5tWsIA4MnN",7,7,6,7,93,"alex","non-diagnostic","ND2",32,1,"MTurk",4,2,6.75,0.97647580910145
"R_2QRtyJuQGD7n6AQ",7,6,5,6,96,"alex","non-diagnostic","ND2",35,1,"MTurk",7,2,6,0.639964633019089
"R_DMGFJPKHUSNviTf",5,4,3,5,62,"alex","non-diagnostic","ND2",23,1,"MTurk",1,2,4.25,-1.76228060975473
"R_12FmRgxmCv7YZoe",6,5,7,5,100,"alex","non-diagnostic","ND2",28,2,"MTurk",7,2,5.75,0.646115155521999
"R_1BnhuE1C554GUxj",7,7,7,7,100,"alex","non-diagnostic","ND2",34,2,"MTurk",7,2,7,1.40416863987654
"R_1go1F8GYJUBDaRn",4,7,7,7,94,"alex","non-diagnostic","ND2",30,1,"MTurk",1,2,6.25,0.712694720203088
"R_1Qm7o8XysvRFtFk",7,6,4,5,45,"alex","non-diagnostic","ND2",42,1,"MTurk",7,2,5.5,-1.67471230773891
"R_3COBCPHeUsUva17",7,6,6,7,84,"alex","non-diagnostic","ND2",49,2,"MTurk",7,5,6.5,0.46990236863945
"R_RLGtCxULjEsbqCZ",3,4,4,3,60,"alex","non-diagnostic","ND2",22,1,"MTurk",3,2,3.5,-2.29599331005436
"R_p3k0go1BkKsGapr",7,7,5,7,95,"alex","non-diagnostic","ND2",39,2,"MTurk",7,2,6.5,0.903745721917451
"R_1eIvex9wl9NfgDs",7,7,7,7,100,"alex","non-diagnostic","ND2",37,1,"MTurk",7,2,7,1.40416863987654
"R_2AYUyqrsM1lXmZw",6,5,7,6,82,"alex","non-diagnostic","ND2",30,2,"MTurk",1,5,6,0.0878003652107246
"R_3P6wpMvrqgktdde",6,6,6,6,90,"alex","non-diagnostic","ND2",46,1,"MTurk",7,2,6,0.403322803958361
"R_2CxhtYDZoKC9fN7",6,4,5,6,64,"alex","non-diagnostic","ND2",35,2,"MTurk",7,3,5.25,-1.07695721258418
"R_3qDx8nCZVdIZKSc",6,6,6,7,98,"alex","non-diagnostic","ND2",33,2,"MTurk",7,2,6.25,0.870455939576907
"R_22LHNo1SOd07W7P",6,7,6,6,78,"alex","non-diagnostic","ND2",35,2,"MTurk",7,2,6.25,0.0816498427078145
"R_1FJtj9QgKnVIZvv",7,7,7,7,100,"alex","non-diagnostic","ND2",40,2,"MTurk",7,2,7,1.40416863987654
"R_1GwucqsZszrScxD",6,7,6,6,79,"alex","non-diagnostic","ND2",37,1,"MTurk",1,5,6.25,0.121090147551269
"R_2zYhh0TsM2m9obw",7,6,7,6,83,"alex","non-diagnostic","ND2",59,1,"MTurk",7,5,6.5,0.430462063795996
"R_2R30WuLK8CqvZKP",6,6,5,6,74,"alex","non-diagnostic","ND2",30,1,"MTurk",7,5,5.75,-0.379332770407821
"R_2cddODWYlDB6gVp",7,7,7,7,82,"alex","non-diagnostic","ND2",33,2,"MTurk",7,1,7,0.694243152694358
"R_vOe8pga3zUeNDq1",6,6,6,6,90,"alex","non-diagnostic","ND2",37,1,"MTurk",7,2,6,0.403322803958361
